---OutputTable---
time=49045
table_size=1267
[1] - <180 184 4426 4428 4432 4940 7062 7112 > true count=164, estimated count=42513, Key=467308
[887] - <170 4426 4428 4438 7092 7102 > true count=10013, estimated count=43271, Key=1636308
[888] - <170 4428 4430 4432 4436 4438 7062 > true count=31549, estimated count=42934, Key=1007876
[889] - <4428 4430 4432 4438 7062 7112 > true count=42054, estimated count=43506, Key=1601010
[890] - <170 180 184 3404 4404 4434 4940 7062 > true count=1483, estimated count=43606, Key=4440490
[891] - <17 188 260 265 4428 4434 4438 7062 > true count=655, estimated count=42796, Key=3628724
[892] - <17 4426 4428 4434 4438 7062 7092 > true count=408, estimated count=42565, Key=3042829
[893] - <180 184 188 4426 4428 4430 4432 4438 4940 > true count=211, estimated count=42708, Key=6989790
[894] - <4436 4438 4940 7062 7092 7112 > true count=15287, estimated count=43433, Key=41828
[895] - <170 188 260 265 4438 7062 7092 > true count=3614, estimated count=44695, Key=2293507
[896] - <170 180 184 4426 4438 4940 7092 7112 > true count=13863, estimated count=43026, Key=2896830
[897] - <180 184 188 4426 4432 4940 7062 7092 > true count=13841, estimated count=44630, Key=2754800
[898] - <4426 4432 4434 4438 4940 7062 7112 > true count=13899, estimated count=44150, Key=4534284
[899] - <188 4426 4428 4430 4438 4940 7062 > true count=13960, estimated count=43801, Key=2803516
[900] - <180 184 188 3404 4404 4426 4428 4434 4438 > true count=456, estimated count=42628, Key=4580362
[901] - <170 180 184 4438 4940 7062 7092 7112 > true count=24615, estimated count=42804, Key=4399626
[902] - <188 4426 4438 4940 7092 7112 > true count=11169, estimated count=42953, Key=2684912
[903] - <17 4426 4428 4432 4438 7092 > true count=416, estimated count=42573, Key=1792541
[904] - <17 180 184 188 4432 4434 4438 7062 7092 > true count=368, estimated count=42525, Key=7267803
[905] - <17 188 260 265 4432 4438 7092 > true count=416, estimated count=42635, Key=380316
[906] - <17 170 180 184 188 260 265 4438 4940 7062 > true count=120, estimated count=42577, Key=7186192
[907] - <170 180 184 188 260 265 3404 4404 4438 7062 > true count=1901, estimated count=43106, Key=6023427
[908] - <4428 4432 4434 4438 7062 7092 7112 > true count=13933, estimated count=43149, Key=2975094
[909] - <170 4428 4434 4436 4438 4940 7062 7092 > true count=13877, estimated count=42599, Key=2831016
[910] - <180 184 188 260 265 3404 4404 4426 4438 > true count=552, estimated count=42889, Key=5670365
[911] - <188 4432 4438 4940 7062 7112 > true count=29348, estimated count=43505, Key=2605724
[912] - <170 4434 4436 4438 7092 7112 > true count=15240, estimated count=43012, Key=1686326
[913] - <180 184 4426 4434 4438 7062 7102 > true count=13909, estimated count=43761, Key=764370
[914] - <170 188 4432 4434 4438 7062 7112 > true count=23752, estimated count=42910, Key=818132
[915] - <170 4426 4430 4432 4436 4438 7062 > true count=13838, estimated count=42885, Key=1006782
[916] - <188 4428 4430 4434 4438 7062 7092 > true count=455, estimated count=42585, Key=3046552
[917] - <170 180 184 4426 4430 4432 4438 7092 > true count=13865, estimated count=43748, Key=4322336
[918] - <170 180 184 188 4428 4434 4940 7092 > true count=14516, estimated count=43916, Key=5597008
[919] - <170 180 184 188 4428 4940 7112 > true count=15859, estimated count=44563, Key=2004314
[920] - <180 184 4426 4428 4432 4434 4438 7062 7112 > true count=13868, estimated count=45288, Key=5944832
[921] - <180 184 188 4428 4430 4438 7062 7092 > true count=14159, estimated count=44757, Key=955626
[922] - <170 180 184 188 260 265 4432 4438 7062 7092 > true count=120, estimated count=42524, Key=4540447
[923] - <170 180 184 4434 4438 7062 7102 > true count=42653, estimated count=43083, Key=3048754
[924] - <4428 4432 4434 4438 4940 7062 7112 > true count=13941, estimated count=44223, Key=4534286
[925] - <170 180 184 188 4426 4436 4438 4940 7062 > true count=10105, estimated count=43985, Key=7240092
[926] - <170 180 184 188 4438 7092 7102 > true count=305, estimated count=42818, Key=2193906
[927] - <170 4428 4432 4434 4436 4438 7062 7092 > true count=13940, estimated count=43034, Key=1021412
[928] - <170 260 265 3404 4404 4428 4434 > true count=805, estimated count=43225, Key=2318225
[929] - <170 180 184 188 4426 4428 4434 4438 7062 7112 > true count=310, estimated count=42656, Key=933906
[930] - <188 4426 4428 4430 4432 4434 > true count=13822, estimated count=42780, Key=7253934
[931] - <188 260 265 4438 7112 > true count=1199, estimated count=43693, Key=6363915
[932] - <4428 4436 4438 7062 7092 7102 > true count=10135, estimated count=42801, Key=6887958
[933] - <170 4438 7062 7082 > true count=7226, estimated count=42725, Key=2721380
[934] - <170 4430 4432 4438 7062 7112 > true count=42031, estimated count=43136, Key=1596752
[935] - <170 180 184 188 4432 4438 4940 7062 7092 > true count=15531, estimated count=46013, Key=2001622
[936] - <170 180 184 4426 4432 7092 7112 > true count=13850, estimated count=43568, Key=3167956
[937] - <180 184 188 4426 4430 4438 7092 > true count=13871, estimated count=44104, Key=1077178
[938] - <170 180 184 260 265 4426 4434 4438 7062 > true count=2256, estimated count=44717, Key=3391003
[939] - <180 184 188 4426 4430 4432 4438 7062 > true count=13854, estimated count=45733, Key=4329420
[940] - <170 180 184 4426 4430 4940 7092 > true count=13853, estimated count=44683, Key=2867726
[941] - <180 184 188 4428 4434 4438 7062 7112 > true count=16010, estimated count=43524, Key=966642
[942] - <170 188 4430 4432 4940 7062 > true count=23945, estimated count=44042, Key=749534
[943] - <4428 4430 4438 4940 7062 7112 > true count=14183, estimated count=42705, Key=2608870
[944] - <3404 4404 4426 4428 4432 4434 > true count=925, estimated count=42751, Key=7238672
[945] - <188 4426 4428 4434 4436 4438 7092 > true count=10997, estimated count=44404, Key=1140958
[946] - <170 188 3404 4404 4432 4438 7062 7092 > true count=471, estimated count=42565, Key=4867934
[947] - <170 188 4430 4434 4438 7062 7092 > true count=457, estimated count=42726, Key=727254
[948] - <17 170 260 265 4438 7092 > true count=3076, estimated count=43725, Key=1037206
[949] - <180 184 4426 4428 4432 4434 4940 7062 7092 > true count=13857, estimated count=43903, Key=653234
[950] - <180 184 4426 4432 4434 4436 4940 > true count=13852, estimated count=44361, Key=4287480
[951] - <170 188 4426 4428 7062 7092 7112 > true count=8137, estimated count=43596, Key=619606
[952] - <180 184 4426 4434 4436 7062 7092 7102 > true count=136, estimated count=42562, Key=721764
[953] - <180 184 188 4426 4430 4438 4940 > true count=13864, estimated count=44441, Key=6563186
[954] - <17 188 4426 4436 4438 7062 > true count=1061, estimated count=42524, Key=6872439
[955] - <188 4434 4436 4438 4940 7062 7092 > true count=10995, estimated count=42593, Key=4445178
[956] - <170 188 4426 4428 4436 4438 4940 7062 > true count=11322, estimated count=42771, Key=4301408
[957] - <180 184 4426 4428 4430 4438 7062 7112 > true count=13851, estimated count=44923, Key=6164148
[958] - <170 188 4434 7062 7092 7112 > true count=15269, estimated count=43752, Key=4590938
[959] - <4428 4434 4438 4940 7062 7092 7112 > true count=13890, estimated count=43048, Key=3981590
[960] - <180 184 4426 4434 4436 4438 7112 > true count=13869, estimated count=45289, Key=6406538
[961] - <170 4426 4430 4436 7092 > true count=13836, estimated count=44337, Key=6202518
[962] - <188 4434 4436 4438 7062 7112 > true count=15311, estimated count=42607, Key=1603874
[963] - <188 4426 4430 4434 4438 7092 > true count=446, estimated count=42844, Key=1799156
[964] - <170 180 184 4426 4428 4430 4438 7062 7092 > true count=14023, estimated count=45762, Key=688970
[965] - <170 4426 4434 4436 4438 7102 > true count=10784, estimated count=44384, Key=1843850
[966] - <170 180 184 188 4426 4428 4432 4434 4436 4438 > true count=235, estimated count=42708, Key=3702292
[967] - <170 180 184 188 4428 4436 4438 7062 7092 > true count=10138, estimated count=43965, Key=7264122
[968] - <170 180 184 4432 4434 4436 4438 4940 7062 > true count=15627, estimated count=45952, Key=720376
[969] - <180 184 188 4426 4428 4940 7062 7102 > true count=165, estimated count=42620, Key=2743814
[970] - <170 4426 4428 4430 4434 4438 4940 7062 > true count=13924, estimated count=42786, Key=6620540
[971] - <170 4428 4432 4438 7062 7102 > true count=42803, estimated count=42845, Key=1559848
[972] - <188 4426 4428 4430 4438 7062 7092 > true count=13958, estimated count=42764, Key=3035028
[973] - <170 180 184 260 265 4432 4434 4438 7062 > true count=2094, estimated count=43158, Key=3412489
[974] - <188 4428 4434 4436 4438 7062 7092 > true count=14926, estimated count=43851, Key=3055454
[975] - <170 180 184 4426 4434 4438 7092 7112 > true count=13871, estimated count=43621, Key=1088172
[976] - <17 180 184 188 4434 4438 7062 > true count=3086, estimated count=45405, Key=1943
[977] - <4428 4432 4436 4438 4940 7062 7092 > true count=15569, estimated count=43512, Key=4448324
[978] - <170 4430 4434 4438 7062 7112 > true count=41965, estimated count=43043, Key=1599210
[979] - <17 170 3404 4404 4432 4438 7062 > true count=592, estimated count=43075, Key=4850843
[980] - <170 4432 4434 4436 4940 7092 > true count=15365, estimated count=43422, Key=3191320
[981] - <17 260 265 4436 4438 7062 > true count=657, estimated count=43023, Key=1797954
[982] - <180 184 188 4426 4432 4436 4438 7062 7092 > true count=297, estimated count=42708, Key=728566
[983] - <180 184 4426 4432 4438 4940 7062 7112 > true count=13901, estimated count=44835, Key=491774
[984] - <17 180 184 260 265 4434 4438 7062 7092 > true count=408, estimated count=42585, Key=3456216
[985] - <170 180 184 4428 4430 4432 4438 4940 7062 > true count=14174, estimated count=43576, Key=687084
[986] - <170 188 4436 4438 7062 7112 > true count=29459, estimated count=44255, Key=6781294
[987] - <180 184 4428 4434 4436 4940 7092 > true count=15373, estimated count=46373, Key=618238
[988] - <17 170 180 184 3404 4404 4426 4428 4438 > true count=235, estimated count=42585, Key=2808619
[989] - <4426 4428 4432 4438 7062 7102 > true count=13952, estimated count=42802, Key=1564104
[990] - <170 180 184 260 265 4428 4940 7062 > true count=3538, estimated count=44012, Key=1774901
[991] - <180 184 188 4428 4432 4434 4438 7062 7092 > true count=14892, estimated count=45318, Key=725390
[992] - <17 170 188 4426 4428 4432 7062 > true count=991, estimated count=43484, Key=909743
[993] - <180 184 4428 4432 4434 4436 4438 7092 > true count=13909, estimated count=44689, Key=2077688
[994] - <4426 4428 4438 4940 7062 7102 > true count=11220, estimated count=42873, Key=2571964
[995] - <170 180 184 188 4426 4438 7062 7102 > true count=312, estimated count=42764, Key=7487206
[996] - <170 180 184 4426 4428 4432 4436 4438 7062 7092 > true count=138, estimated count=42610, Key=1884324
[997] - <170 188 4438 4940 7062 7092 7112 > true count=8118, estimated count=42692, Key=1654770
[998] - <170 188 3404 4404 4436 4438 7062 > true count=1781, estimated count=43120, Key=4871838
[999] - <170 180 184 188 4428 4430 4434 4438 7062 > true count=18821, estimated count=45692, Key=7205918
[1000] - <180 184 4430 4432 4438 7062 7112 > true count=23678, estimated count=43996, Key=809510
[1001] - <170 188 4426 4428 4432 4434 7062 7092 > true count=13860, estimated count=43488, Key=6157480
[1002] - <170 260 265 3404 4404 4438 7062 7092 > true count=3576, estimated count=43368, Key=6479515
[1003] - <188 4430 4438 4940 7062 7092 > true count=15318, estimated count=42662, Key=2533010
[1004] - <17 3404 4404 4438 4940 7062 > true count=3068, estimated count=42548, Key=2488537
[1005] - <188 260 265 4436 4438 7062 > true count=3595, estimated count=44690, Key=1798125
[1006] - <170 180 184 188 4426 4428 4432 4434 4436 4438 7062 > true count=185, estimated count=42645, Key=2776858
[1007] - <180 184 4426 4432 4436 4438 7112 > true count=309, estimated count=42729, Key=6402552
[1008] - <180 184 4426 4428 4434 4436 4438 4940 7062 > true count=13937, estimated count=42894, Key=5928020
[1009] - <180 184 4426 4432 4434 4436 4438 7092 > true count=13850, estimated count=43031, Key=2075230
[1010] - <180 184 188 4438 7062 7092 7102 > true count=306, estimated count=42785, Key=2884646
[1011] - <260 265 4432 4434 4438 7062 7092 > true count=473, estimated count=42755, Key=771921
[1012] - <170 180 184 188 4428 4432 4434 4940 7062 > true count=15940, estimated count=44037, Key=7213582
[1013] - <180 184 260 265 4426 4428 4434 4438 7062 > true count=700, estimated count=42566, Key=7442321
[1014] - <188 260 265 4426 4432 4434 4438 > true count=1201, estimated count=43660, Key=4471231
[1015] - <180 184 4426 4434 4438 7062 7092 7112 > true count=13937, estimated count=45029, Key=727272
[1016] - <180 184 188 3404 4404 4426 4428 4434 > true count=675, estimated count=43012, Key=2152776
[1017] - <170 4426 4428 4434 4436 4438 4940 7062 > true count=14016, estimated count=44814, Key=6634010
[1018] - <188 4428 4430 4434 4438 7092 > true count=14135, estimated count=44014, Key=1800250
[1019] - <180 184 188 4428 4432 4940 7062 7092 > true count=15455, estimated count=45164, Key=2758786
[1020] - <170 4428 4436 4438 4940 7112 > true count=14023, estimated count=43560, Key=3267196
[1021] - <170 4426 4428 4434 4438 7062 7092 7112 > true count=13884, estimated count=42989, Key=3050094
[1022] - <4426 4428 4432 4436 4940 7092 > true count=13836, estimated count=43487, Key=3190930
[1023] - <17 188 260 265 4428 7062 > true count=3076, estimated count=43786, Key=912132
[1024] - <180 184 188 4436 4438 7062 7112 > true count=24141, estimated count=43101, Key=3104064
[1025] - <170 4426 4428 4434 4436 7112 > true count=13844, estimated count=43965, Key=1862802
[1026] - <170 180 184 4426 4432 4434 4438 7062 7112 > true count=13880, estimated count=43067, Key=725230
[1027] - <180 184 4432 4436 4438 4940 7062 7092 > true count=15511, estimated count=45002, Key=507100
[1028] - <170 4426 4436 4438 4940 7112 > true count=13864, estimated count=43776, Key=3266102
[1029] - <188 4426 4430 4434 4940 > true count=13838, estimated count=42801, Key=282702
[1030] - <170 188 3404 4404 4426 4428 4434 4438 > true count=830, estimated count=43068, Key=694588
[1031] - <170 180 184 188 4428 4432 4434 4438 4940 > true count=17169, estimated count=44374, Key=6052346
[1032] - <180 184 4426 4428 4430 4434 4438 4940 7062 > true count=13843, estimated count=42757, Key=5909862
[1033] - <170 180 184 4438 4940 7062 7102 > true count=15584, estimated count=42830, Key=4436724
[1034] - <170 180 184 188 4426 4428 4434 4438 7062 7092 > true count=13943, estimated count=44615, Key=909326
[1035] - <170 180 184 188 4432 4434 4438 7062 7112 > true count=310, estimated count=42723, Key=7278896
[1036] - <170 180 184 4426 4436 4438 4940 7062 7092 > true count=13907, estimated count=44504, Key=2958952
[1037] - <170 188 4426 4428 4432 4434 4438 4940 7062 > true count=13840, estimated count=43413, Key=5917538
[1038] - <180 184 4426 4428 4432 4940 7112 > true count=13848, estimated count=44700, Key=681246
[1039] - <188 260 265 4426 4428 4432 4438 7062 > true count=927, estimated count=42891, Key=4460135
[1040] - <180 184 4430 4432 4434 4438 4940 7062 > true count=23716, estimated count=45175, Key=4306620
[1041] - <188 260 265 4428 4434 4438 7062 > true count=3596, estimated count=44534, Key=1095743
[1042] - <260 265 4426 4434 4438 7062 7092 > true count=807, estimated count=42897, Key=764547
[1043] - <170 180 184 188 260 265 4432 4438 7062 > true count=1202, estimated count=43578, Key=3324379
[1044] - <180 184 188 4426 4430 7062 7092 > true count=13861, estimated count=45093, Key=2973722
[1045] - <180 184 188 4426 4432 4434 4438 4940 7062 > true count=13893, estimated count=45264, Key=702872
[1046] - <170 4426 4428 4432 4438 4940 7062 7112 > true count=13856, estimated count=43833, Key=2814596
[1047] - <3404 4404 4426 4430 7062 > true count=1865, estimated count=43533, Key=6094374
[1048] - <4426 4428 4438 7062 7092 7102 > true count=10947, estimated count=42639, Key=6883580
[1049] - <180 184 4430 4940 7112 > true count=15641, estimated count=45296, Key=4941606
[1050] - <170 188 4430 4434 4438 4940 > true count=14140, estimated count=44041, Key=6774640
[1051] - <4434 4436 4438 4940 7062 7112 > true count=15371, estimated count=44705, Key=2612158
[1052] - <170 188 4426 4428 4434 4436 4438 7062 > true count=13974, estimated count=43437, Key=2069406
[1053] - <17 180 184 188 4426 4428 7112 > true count=297, estimated count=42520, Key=165191
[1054] - <4428 4430 4432 4434 4436 4438 7062 > true count=14006, estimated count=42740, Key=1019672
[1055] - <170 180 184 4426 4428 4432 4436 4438 4940 7062 > true count=168, estimated count=42611, Key=686720
[1056] - <170 180 184 188 4426 4430 4434 4438 7062 > true count=312, estimated count=42790, Key=7200420
[1057] - <170 180 184 188 3404 4404 4426 4432 > true count=1188, estimated count=43523, Key=399548
[1058] - <170 180 184 4426 4434 4438 4940 7062 7112 > true count=13833, estimated count=42921, Key=2964394
[1059] - <170 188 3404 4404 4426 4428 4432 4438 > true count=923, estimated count=42978, Key=685746
[1060] - <170 4426 4428 4432 4438 7102 > true count=12570, estimated count=44081, Key=1828504
[1061] - <170 180 184 4428 4430 4438 4940 7062 7092 > true count=14089, estimated count=43490, Key=2946444
[1062] - <170 4426 4428 4430 4432 4438 7062 7092 > true count=13924, estimated count=42932, Key=996434
[1063] - <170 260 265 3404 4404 4426 4428 4438 > true count=1964, estimated count=43918, Key=2288975
[1064] - <180 184 4432 4434 4438 7062 7092 7112 > true count=15280, estimated count=45049, Key=734646
[1065] - <180 184 4428 4438 7062 7092 7102 > true count=10161, estimated count=46299, Key=595606
[1066] - <17 170 260 265 4432 4438 > true count=2485, estimated count=43859, Key=6516738
[1067] - <170 4432 4434 4436 4438 7062 7112 > true count=15248, estimated count=43007, Key=3146044
[1068] - <170 260 265 4426 4434 4940 > true count=2087, estimated count=43997, Key=1668299
[1069] - <170 188 4428 4432 4434 4436 4438 7062 > true count=15547, estimated count=44091, Key=2079836
[1070] - <188 260 265 3404 4404 4426 4428 4438 > true count=925, estimated count=43415, Key=2288993
[1071] - <170 180 184 260 265 4436 4438 7062 > true count=3535, estimated count=45182, Key=7084207
[1072] - <170 188 4428 4434 4438 4940 7062 7092 > true count=14611, estimated count=43546, Key=500376
[1073] - <4426 4430 4438 7062 7092 7112 > true count=13831, estimated count=43927, Key=6920484
[1074] - <170 180 184 4426 4432 4438 4940 7112 > true count=13837, estimated count=44942, Key=6568682
[1075] - <188 4428 4436 4438 4940 7062 7092 > true count=11213, estimated count=43823, Key=4441896
[1076] - <180 184 4428 4432 4438 7062 7092 7112 > true count=13935, estimated count=44022, Key=725744
[1077] - <170 180 184 188 4428 4434 7112 > true count=14143, estimated count=45769, Key=192328
[1078] - <4426 4434 4438 4940 7062 7092 7112 > true count=13850, estimated count=43207, Key=3981588
[1079] - <180 184 4426 4428 4430 4432 4438 7062 7092 > true count=13853, estimated count=44010, Key=5921232
[1080] - <180 184 3404 4404 4432 4438 4940 > true count=2833, estimated count=43791, Key=2977302
[1081] - <4426 4432 4436 4438 4940 7062 7092 > true count=13902, estimated count=43393, Key=4448322
[1082] - <17 180 184 188 260 265 4426 4432 4438 > true count=369, estimated count=42544, Key=1862366
[1083] - <170 180 184 3404 4404 4438 7062 7092 > true count=29269, estimated count=43031, Key=6336206
[1084] - <188 4426 4434 4436 4438 4940 7062 > true count=11346, estimated count=42628, Key=2822848
[1085] - <170 180 184 188 4426 4434 4438 7062 7092 7112 > true count=303, estimated count=42745, Key=992110
[1086] - <188 4426 4430 4432 4940 > true count=13812, estimated count=43549, Key=278716
[1087] - <170 4428 4436 4438 7062 7092 7112 > true count=13867, estimated count=42953, Key=2971106
[1088] - <170 260 265 3404 4404 4434 4438 7062 > true count=2354, estimated count=43254, Key=2364457
[1089] - <170 4428 4434 4436 4438 7102 > true count=40098, estimated count=43005, Key=1844944
[1090] - <180 184 4430 4432 4940 7092 > true count=14111, estimated count=43899, Key=854786
[1091] - <180 184 4426 4428 4432 7092 7112 > true count=13838, estimated count=44015, Key=887558
[1092] - <4430 4432 4434 4940 7092 > true count=14094, estimated count=43086, Key=7219448
[1093] - <180 184 188 3404 4404 4428 4432 4438 7062 > true count=472, estimated count=42845, Key=6040540
[1094] - <180 184 4428 4432 4438 4940 7062 7112 > true count=15616, estimated count=44902, Key=494232
[1095] - <170 4426 4428 4438 4940 7062 7092 7112 > true count=13867, estimated count=43214, Key=4438064
[1096] - <170 180 184 4428 4430 4438 7062 7112 > true count=14172, estimated count=43567, Key=948532
[1097] - <170 180 184 4426 4428 4434 4436 4438 7062 7102 > true count=183, estimated count=42517, Key=1903776
[1098] - <170 180 184 260 265 4940 7092 > true count=3515, estimated count=45807, Key=5615303
[1099] - <170 4432 4434 4438 7062 7102 > true count=42651, estimated count=42911, Key=1564494
[1100] - <180 184 4428 4430 4432 4436 7062 > true count=15529, estimated count=46636, Key=6161816
[1101] - <170 180 184 3404 4404 4428 7062 7092 > true count=3834, estimated count=43403, Key=6300396
[1102] - <180 184 188 4426 4428 4434 4436 4438 7062 > true count=13898, estimated count=44063, Key=682532
[1103] - <170 180 184 188 4426 4430 4434 > true count=13845, estimated count=44136, Key=3333068
[1104] - <4430 4432 4434 4438 7062 7112 > true count=14130, estimated count=42781, Key=1604564
[1105] - <4426 4428 4430 4436 4940 7062 > true count=13845, estimated count=42650, Key=3081042
[1106] - <170 3404 4404 4426 4436 4438 > true count=833, estimated count=43190, Key=6682734
[1107] - <170 180 184 188 4426 4432 4434 4438 7062 7092 > true count=310, estimated count=42812, Key=923650
[1108] - <170 180 184 188 4426 4428 4432 4434 4438 7062 7092 > true count=237, estimated count=42679, Key=6062638
[1109] - <170 180 184 4426 4430 4434 7062 7092 > true count=13856, estimated count=43393, Key=930202
[1110] - <170 180 184 4428 4434 4438 4940 7062 7112 > true count=14127, estimated count=42665, Key=2968380
[1111] - <170 180 184 188 4426 4428 4436 4438 7062 7102 > true count=183, estimated count=42518, Key=930458
[1112] - <170 188 4428 4434 4436 4438 7092 > true count=10098, estimated count=44356, Key=6322754
[1113] - <170 188 4426 4434 4438 4940 7062 7092 > true count=13921, estimated count=43366, Key=497918
[1114] - <170 180 184 4426 4432 4434 4438 4940 7062 7092 > true count=13847, estimated count=43774, Key=1911826
[1115] - <170 188 4426 4432 4438 4940 7062 7092 > true count=13873, estimated count=43469, Key=493932
[1116] - <170 180 184 4426 4428 4430 4432 4434 4438 7062 > true count=13836, estimated count=44810, Key=387276
[1117] - <180 184 188 4426 4430 4940 7062 > true count=13855, estimated count=45261, Key=2742210
[1118] - <170 188 260 265 4436 4438 7062 > true count=1204, estimated count=43104, Key=258835
[1119] - <170 180 184 4426 4430 4432 4438 4940 > true count=13862, estimated count=44350, Key=4320184
[1120] - <170 188 3404 4404 4428 4438 4940 7062 > true count=1778, estimated count=43132, Key=2975546
[1121] - <180 184 188 4426 4428 4436 4940 7062 > true count=11239, estimated count=45430, Key=6557588
[1122] - <180 184 4426 4428 4434 4940 7062 7112 > true count=13841, estimated count=43118, Key=472806
[1123] - <180 184 4426 4428 4436 4438 7102 > true count=10128, estimated count=42961, Key=6350370
[1124] - <170 260 265 4438 4940 7062 7092 > true count=3593, estimated count=42697, Key=4535823
[1125] - <170 180 184 188 4426 4428 4432 4434 4438 7062 > true count=13995, estimated count=43800, Key=6928282
[1126] - <4426 4428 4430 4432 7062 7112 > true count=13811, estimated count=43588, Key=1585498
[1127] - <170 4426 4436 4940 7062 7112 > true count=13842, estimated count=43147, Key=2599966
[1128] - <180 184 3404 4404 4426 4428 4432 > true count=2656, estimated count=43879, Key=679130
[1129] - <170 188 4428 4432 4438 7062 7112 > true count=15952, estimated count=43558, Key=809230
[1130] - <170 4426 4434 4436 4438 7062 7112 > true count=13907, estimated count=42901, Key=3142762
[1131] - <170 180 184 188 4426 4432 4434 7092 > true count=13856, estimated count=44616, Key=3347322
[1132] - <180 184 188 4430 4432 4434 4438 7062 > true count=24014, estimated count=45641, Key=4350052
[1133] - <170 180 184 188 3404 4404 4428 4434 4438 > true count=474, estimated count=42716, Key=2835978
[1134] - <180 184 188 4426 4432 4438 7112 > true count=13437, estimated count=46432, Key=1171096
[1135] - <170 180 184 4428 4434 4436 4438 4940 7062 > true count=15695, estimated count=44109, Key=712404
[1136] - <170 180 184 4432 4438 7062 7092 7112 > true count=15686, estimated count=44917, Key=3007670
[1137] - <170 180 184 4428 4434 4438 7062 7092 7112 > true count=13840, estimated count=45289, Key=4849772
[1138] - <170 180 184 4426 4428 4438 7062 7102 > true count=13897, estimated count=43020, Key=939038
[1139] - <180 184 4430 4432 4436 4438 4940 7062 > true count=97, estimated count=42598, Key=4312118
[1140] - <180 184 188 4436 4438 4940 7062 7092 > true count=15387, estimated count=44200, Key=2791224
[1141] - <170 4426 4428 4436 4438 7062 7102 > true count=10815, estimated count=43665, Key=3091178
[1142] - <260 265 4426 4432 4438 7062 7092 > true count=805, estimated count=42598, Key=760561
[1143] - <170 180 184 188 4438 7062 7092 7112 > true count=21612, estimated count=44319, Key=2049378
[1144] - <170 180 184 4426 4428 4432 4436 7092 > true count=13844, estimated count=45537, Key=4307996
[1145] - <180 184 188 4428 4438 4940 7062 7112 > true count=15893, estimated count=43197, Key=2775300
[1146] - <4430 4438 7062 7102 > true count=42116, estimated count=43177, Key=2765500
[1147] - <17 188 4432 7092 > true count=3068, estimated count=44232, Key=4684137
[1148] - <170 188 4426 4428 4940 7062 7112 > true count=11279, estimated count=44866, Key=2178798
[1149] - <17 188 4432 4434 7062 > true count=3079, estimated count=44462, Key=3800181
[1150] - <170 180 184 4438 7062 7092 7102 > true count=10213, estimated count=46667, Key=2877532
[1151] - <170 180 184 188 4428 4432 4434 4438 7092 > true count=14027, estimated count=44587, Key=7229490
[1152] - <180 184 3404 4404 4940 7062 7092 > true count=3333, estimated count=44713, Key=784330
[1153] - <170 4426 4428 4432 4434 4438 4940 7062 7092 > true count=13897, estimated count=42769, Key=3003850
[1154] - <170 188 4426 4434 4436 4940 > true count=11270, estimated count=44526, Key=6764226
[1155] - <180 184 188 4426 4434 4438 4940 7062 7092 > true count=13858, estimated count=46236, Key=2960568
[1156] - <180 184 188 4426 4434 4438 7062 7112 > true count=13877, estimated count=46211, Key=962656
[1157] - <188 4426 4428 4432 4438 4940 7062 7092 > true count=13896, estimated count=43774, Key=2814594
[1158] - <170 180 184 188 4426 4428 4438 7062 7112 > true count=13943, estimated count=42824, Key=7240916
[1159] - <188 3404 4404 4426 4432 4434 7062 > true count=1199, estimated count=42541, Key=378534
[1160] - <170 180 184 4428 4430 4434 4438 7062 7092 > true count=14153, estimated count=44085, Key=712778
[1161] - <180 184 4432 4436 7062 7102 > true count=15540, estimated count=45122, Key=6734404
[1162] - <170 188 4430 4434 4940 7062 > true count=14131, estimated count=43173, Key=753520
[1163] - <170 4426 4432 4434 4436 4438 7062 7092 > true count=13882, estimated count=42851, Key=1020318
[1164] - <170 180 184 4432 4438 4940 7062 7112 > true count=32725, estimated count=43758, Key=2776158
[1165] - <170 180 184 188 4432 4434 4436 4438 7062 > true count=24068, estimated count=45382, Key=7240080
[1166] - <170 180 184 188 4426 4432 4434 4438 4940 > true count=1287, estimated count=42842, Key=6046848
[1167] - <170 180 184 3404 4404 4426 4438 4940 7062 > true count=1961, estimated count=43825, Key=6053292
[1168] - <170 188 260 265 4426 4428 4434 4438 7062 > true count=804, estimated count=43304, Key=7444499
[1169] - <170 4426 4432 4434 4436 4438 4940 7062 > true count=13869, estimated count=43999, Key=6638926
[1170] - <170 188 4426 4436 7112 > true count=11318, estimated count=44569, Key=3934396
[1171] - <170 180 184 188 4434 4436 4438 7062 7092 > true count=15258, estimated count=44790, Key=7280616
[1172] - <170 188 4432 4436 4438 4940 7062 > true count=29365, estimated count=44899, Key=502186
[1173] - <170 188 3404 4404 4428 4432 4438 7062 > true count=1202, estimated count=43161, Key=734718
[1174] - <170 4434 4438 4940 7062 7092 7112 > true count=15323, estimated count=43523, Key=3977332
[1175] - <170 180 184 4426 4428 4436 4438 4940 7062 > true count=14081, estimated count=43417, Key=691924
[1176] - <170 180 184 188 3404 4404 4438 7092 > true count=3338, estimated count=43309, Key=455260
[1177] - <17 180 184 188 260 265 4432 4940 7062 > true count=120, estimated count=42613, Key=3324728
[1178] - <180 184 4432 4940 7092 7112 > true count=15546, estimated count=44016, Key=357156
[1179] - <170 4432 4438 4940 7102 > true count=42328, estimated count=43006, Key=7247594
[1180] - <170 180 184 188 3404 4404 4426 4940 > true count=1184, estimated count=43573, Key=400056
