---OutputTable---
time=88161
table_size=6503
[1] - <261 16217 > true count=10, estimated count=156, Key=1370960
[5093] - <39 41 48 267 > true count=14, estimated count=166, Key=613589
[5094] - <3151 > true count=236, estimated count=264, Key=3151
[5095] - <39 48 269 > true count=310, estimated count=441, Key=356896
[5096] - <161 > true count=1010, estimated count=1010, Key=161
[5097] - <2064 > true count=188, estimated count=188, Key=2064
[5098] - <10 > true count=712, estimated count=712, Key=10
[5099] - <271 > true count=2094, estimated count=2094, Key=271
[5100] - <39 41 405 > true count=72, estimated count=212, Key=520211
[5101] - <297 > true count=525, estimated count=525, Key=297
[5102] - <39 60 > true count=983, estimated count=983, Key=32859
[5103] - <544 > true count=851, estimated count=851, Key=544
[5104] - <48 206 > true count=114, estimated count=257, Key=112730
[5105] - <910 > true count=519, estimated count=519, Key=910
[5106] - <48 16430 16431 > true count=174, estimated count=329, Key=6680957
[5107] - <32 48 533 > true count=179, estimated count=179, Key=681345
[5108] - <1070 > true count=2, estimated count=156, Key=1070
[5109] - <41 16010 16011 > true count=236, estimated count=380, Key=5935030
[5110] - <39 48 14098 16217 > true count=26, estimated count=179, Key=4673218
[5111] - <38 39 48 12925 > true count=147, estimated count=243, Key=3339888
[5112] - <38 48 110 16010 > true count=32, estimated count=187, Key=2069414
[5113] - <39 1214 > true count=230, estimated count=230, Key=664097
[5114] - <272 > true count=650, estimated count=650, Key=272
[5115] - <259 > true count=684, estimated count=684, Key=259
[5116] - <32 39 225 > true count=466, estimated count=466, Key=297890
[5117] - <39 69 185 396 583 907 1568 1663 3292 3423 3424 4793 4882 5721 6593 10606 12062 13035 13458 15471 15652 16093 16129 16430 16431 > true count=1, estimated count=156, Key=6605685
[5118] - <1899 > true count=258, estimated count=258, Key=1899
[5119] - <39 41 3317 13054 16092 > true count=1, estimated count=157, Key=6852589
[5120] - <39 12491 > true count=105, estimated count=225, Key=6832616
[5121] - <48 16155 16217 > true count=35, estimated count=181, Key=6267526
[5122] - <48 117 976 > true count=169, estimated count=312, Key=1263551
[5123] - <38 39 806 > true count=61, estimated count=169, Key=1011945
[5124] - <32 41 13041 > true count=101, estimated count=220, Key=1049848
[5125] - <39 48 976 > true count=325, estimated count=471, Key=1225799
[5126] - <691 > true count=75, estimated count=179, Key=691
[5127] - <36 38 39 41 > true count=553, estimated count=572, Key=150466
[5128] - <48 11671 > true count=26, estimated count=175, Key=6384085
[5129] - <48 229 > true count=545, estimated count=545, Key=125311
[5130] - <15084 16430 16431 > true count=9, estimated count=164, Key=6695993
[5131] - <39 48 13443 > true count=139, estimated count=290, Key=1547742
[5132] - <48 1609 16217 > true count=9, estimated count=164, Key=5810864
[5133] - <561 > true count=23, estimated count=162, Key=561
[5134] - <3316 > true count=300, estimated count=300, Key=3316
[5135] - <1609 16430 > true count=11, estimated count=165, Key=1488819
[5136] - <123 16010 > true count=26, estimated count=162, Key=1257593
[5137] - <573 > true count=192, estimated count=192, Key=573
[5138] - <48 2091 > true count=187, estimated count=187, Key=1143825
[5139] - <405 > true count=875, estimated count=918, Key=405
[5140] - <38 39 48 270 > true count=144, estimated count=240, Key=618473
[5141] - <39 48 209 > true count=184, estimated count=313, Key=283156
[5142] - <39 426 16010 > true count=22, estimated count=165, Key=4909351
[5143] - <41 856 7744 > true count=2, estimated count=158, Key=2485649
[5144] - <39 1294 > true count=162, estimated count=277, Key=707857
[5145] - <48 13334 > true count=189, estimated count=259, Key=7293746
[5146] - <32 39 48 255 > true count=180, estimated count=230, Key=588572
[5147] - <39 41 48 16430 > true count=52, estimated count=206, Key=2826448
[5148] - <39 4698 > true count=260, estimated count=406, Key=2569845
[5149] - <567 > true count=111, estimated count=186, Key=567
[5150] - <39 9510 16430 > true count=5, estimated count=161, Key=2894479
[5151] - <10184 > true count=139, estimated count=170, Key=10184
[5152] - <39 987 > true count=148, estimated count=255, Key=539928
[5153] - <39 783 > true count=640, estimated count=640, Key=428340
[5154] - <584 > true count=189, estimated count=189, Key=584
[5155] - <251 > true count=621, estimated count=621, Key=251
[5156] - <32 123 > true count=252, estimated count=252, Key=67313
[5157] - <1986 > true count=614, estimated count=614, Key=1986
[5158] - <38 39 242 > true count=74, estimated count=204, Key=318789
[5159] - <39 3451 > true count=155, estimated count=258, Key=1887736
[5160] - <156 > true count=830, estimated count=830, Key=156
[5161] - <39 11840 > true count=148, estimated count=258, Key=6476519
[5162] - <39 48 117 > true count=378, estimated count=378, Key=170088
[5163] - <48 89 16430 > true count=12, estimated count=166, Key=5241201
[5164] - <39 48 2168 16430 16431 > true count=2, estimated count=158, Key=5604576
[5165] - <32 16010 16011 > true count=142, estimated count=282, Key=5935021
[5166] - <39 48 237 310 > true count=5, estimated count=160, Key=935398
[5167] - <32 38 39 > true count=1840, estimated count=1840, Key=68749
[5168] - <39 48 8691 > true count=213, estimated count=303, Key=3207534
[5169] - <475 16217 > true count=32, estimated count=178, Key=1371174
[5170] - <39 41 48 831 > true count=5, estimated count=158, Key=1737641
[5171] - <39 48 3270 16430 16431 > true count=3, estimated count=158, Key=6958934
[5172] - <39 48 75 > true count=143, estimated count=210, Key=118470
[5173] - <39 41 48 1609 > true count=27, estimated count=183, Key=3288195
[5174] - <2815 > true count=249, estimated count=249, Key=2815
[5175] - <14637 > true count=78, estimated count=166, Key=14637
[5176] - <48 338 > true count=779, estimated count=779, Key=184934
[5177] - <39 3988 > true count=92, estimated count=243, Key=2181475
[5178] - <39 3272 > true count=15, estimated count=170, Key=1789823
[5179] - <32 38 39 41 48 225 > true count=2, estimated count=157, Key=1088139
[5180] - <38 48 3759 > true count=8, estimated count=158, Key=4646105
[5181] - <39 260 > true count=428, estimated count=428, Key=142259
[5182] - <39 65 16430 > true count=13, estimated count=167, Key=5228064
[5183] - <39 979 > true count=332, estimated count=439, Key=535552
[5184] - <39 41 48 438 > true count=265, estimated count=296, Key=954392
[5185] - <32 39 7205 > true count=10, estimated count=164, Key=1376310
[5186] - <136 > true count=467, estimated count=467, Key=136
[5187] - <32 740 > true count=167, estimated count=167, Key=404812
[5188] - <48 2634 > true count=109, estimated count=247, Key=1440846
[5189] - <766 16010 > true count=66, estimated count=202, Key=1258236
[5190] - <772 > true count=752, estimated count=752, Key=772
[5191] - <48 213 > true count=158, estimated count=162, Key=116559
[5192] - <39 805 > true count=193, estimated count=274, Key=440374
[5193] - <36 38 39 48 > true count=1080, estimated count=1116, Key=164417
[5194] - <986 > true count=173, estimated count=173, Key=986
[5195] - <41 623 > true count=39, estimated count=159, Key=340822
[5196] - <38 39 16430 > true count=41, estimated count=195, Key=5213841
[5197] - <48 2191 > true count=172, estimated count=316, Key=1198525
[5198] - <39 48 673 > true count=4, estimated count=158, Key=853412
[5199] - <798 > true count=503, estimated count=503, Key=798
[5200] - <48 2364 > true count=160, estimated count=303, Key=1293156
[5201] - <23 39 > true count=512, estimated count=512, Key=21356
[5202] - <32 37 38 41 48 185 1867 2252 2904 3218 5186 12909 12959 15659 16086 16430 16431 16455 > true count=1, estimated count=157, Key=5691759
[5203] - <32 41 48 15659 16430 16431 > true count=2, estimated count=158, Key=295319
[5204] - <48 1987 16217 > true count=11, estimated count=161, Key=6017630
[5205] - <32 41 48 12959 16430 > true count=2, estimated count=158, Key=3574808
[5206] - <32 38 12959 > true count=3, estimated count=158, Key=947429
[5207] - <38 39 41 175 > true count=7, estimated count=158, Key=420535
[5208] - <1704 > true count=450, estimated count=450, Key=1704
[5209] - <39 3324 > true count=100, estimated count=232, Key=1818267
[5210] - <39 781 > true count=56, estimated count=197, Key=427246
[5211] - <48 12959 16430 16431 > true count=7, estimated count=162, Key=28074
[5212] - <48 413 > true count=1135, estimated count=1135, Key=225959
[5213] - <39 270 271 > true count=484, estimated count=484, Key=480788
[5214] - <39 11254 > true count=114, estimated count=244, Key=6155977
[5215] - <2329 > true count=488, estimated count=488, Key=2329
[5216] - <1872 > true count=572, estimated count=572, Key=1872
[5217] - <48 262 > true count=153, estimated count=192, Key=143362
[5218] - <1915 > true count=41, estimated count=184, Key=1915
[5219] - <39 650 > true count=112, estimated count=238, Key=355589
[5220] - <740 > true count=1181, estimated count=1181, Key=740
[5221] - <39 48 2241 > true count=209, estimated count=294, Key=2780484
[5222] - <39 48 3759 16217 > true count=17, estimated count=169, Key=6966587
[5223] - <1 39 > true count=145, estimated count=272, Key=21334
[5224] - <48 1715 16010 > true count=24, estimated count=160, Key=5614443
[5225] - <15659 > true count=118, estimated count=238, Key=15659
[5226] - <2208 > true count=384, estimated count=399, Key=2208
[5227] - <41 48 2199 16217 > true count=9, estimated count=165, Key=5049349
[5228] - <5152 > true count=296, estimated count=313, Key=5152
[5229] - <39 48 2239 > true count=10, estimated count=162, Key=2778026
[5230] - <91 > true count=138, estimated count=159, Key=91
[5231] - <36 38 39 89 > true count=94, estimated count=176, Key=246130
[5232] - <39 48 12929 > true count=320, estimated count=383, Key=916036
[5233] - <39 48 2425 > true count=9, estimated count=160, Key=3006620
[5234] - <32 39 48 12929 > true count=74, estimated count=185, Key=3347854
[5235] - <39 48 2238 16010 > true count=40, estimated count=187, Key=4684727
[5236] - <39 41 441 > true count=25, estimated count=178, Key=564455
[5237] - <19 39 48 > true count=402, estimated count=402, Key=80344
[5238] - <48 2065 > true count=207, estimated count=210, Key=1129603
[5239] - <38 39 48 271 > true count=177, estimated count=237, Key=620466
[5240] - <48 2991 > true count=189, estimated count=189, Key=1636125
[5241] - <4883 16155 > true count=15, estimated count=160, Key=1341668
[5242] - <39 48 9555 > true count=149, estimated count=246, Key=4269390
[5243] - <4267 > true count=67, estimated count=168, Key=4267
[5244] - <39 8068 9843 > true count=9, estimated count=159, Key=1510282
[5245] - <2596 > true count=279, estimated count=281, Key=2596
[5246] - <41 55 237 > true count=3, estimated count=157, Key=321399
[5247] - <39 5124 > true count=93, estimated count=165, Key=2802867
[5248] - <41 78 > true count=201, estimated count=201, Key=42707
[5249] - <41 48 16430 16431 > true count=65, estimated count=220, Key=465750
[5250] - <48 2673 > true count=280, estimated count=411, Key=1462179
[5251] - <39 1020 > true count=284, estimated count=284, Key=557979
[5252] - <48 543 > true count=172, estimated count=295, Key=297069
[5253] - <38 39 48 255 > true count=170, estimated count=267, Key=588578
[5254] - <1393 > true count=1161, estimated count=1161, Key=1393
[5255] - <39 48 1003 > true count=148, estimated count=252, Key=1258982
[5256] - <32 15832 > true count=231, estimated count=358, Key=1160136
[5257] - <39 48 5108 > true count=17, estimated count=169, Key=6304027
[5258] - <19 41 48 > true count=47, estimated count=202, Key=81438
[5259] - <1815 > true count=229, estimated count=229, Key=1815
[5260] - <39 48 7975 > true count=88, estimated count=200, Key=2327570
[5261] - <4221 > true count=174, estimated count=180, Key=4221
[5262] - <976 > true count=817, estimated count=817, Key=976
[5263] - <38 39 41 48 > true count=1991, estimated count=1991, Key=167424
[5264] - <1219 > true count=156, estimated count=161, Key=1219
[5265] - <9150 16430 > true count=25, estimated count=179, Key=1496360
[5266] - <2215 > true count=323, estimated count=329, Key=2215
[5267] - <39 48 581 15832 > true count=35, estimated count=174, Key=2293520
[5268] - <260 > true count=691, estimated count=691, Key=260
[5269] - <32 48 1107 > true count=2, estimated count=157, Key=1386791
[5270] - <15094 > true count=81, estimated count=184, Key=15094
[5271] - <39 806 > true count=493, estimated count=493, Key=440921
[5272] - <39 41 48 16430 16431 > true count=48, estimated count=203, Key=2995267
[5273] - <3553 > true count=214, estimated count=237, Key=3553
[5274] - <107 549 > true count=181, estimated count=181, Key=300410
[5275] - <4698 16430 16431 > true count=10, estimated count=165, Key=6685607
[5276] - <48 5405 > true count=156, estimated count=299, Key=2956583
[5277] - <39 48 2792 > true count=155, estimated count=232, Key=3457663
[5278] - <76 > true count=869, estimated count=869, Key=76
[5279] - <1082 > true count=379, estimated count=379, Key=1082
[5280] - <808 16217 > true count=80, estimated count=226, Key=1371507
[5281] - <78 > true count=1060, estimated count=1060, Key=78
[5282] - <12925 15832 > true count=35, estimated count=162, Key=1173029
[5283] - <798 12925 > true count=2, estimated count=156, Key=7070773
[5284] - <3412 > true count=209, estimated count=209, Key=3412
[5285] - <15638 > true count=52, estimated count=172, Key=15638
[5286] - <2225 > true count=257, estimated count=257, Key=2225
[5287] - <38 41 809 16217 > true count=10, estimated count=158, Key=3337207
[5288] - <39 41 48 301 > true count=46, estimated count=178, Key=681351
[5289] - <39 48 53 > true count=253, estimated count=322, Key=91432
[5290] - <39 1360 > true count=204, estimated count=337, Key=743959
[5291] - <39 41 48 2238 > true count=322, estimated count=371, Key=4541792
[5292] - <37 38 39 41 > true count=202, estimated count=247, Key=150467
[5293] - <38 649 > true count=135, estimated count=184, Key=355041
[5294] - <32 48 175 > true count=41, estimated count=159, Key=241363
[5295] - <9150 > true count=33, estimated count=187, Key=9150
[5296] - <38 39 41 48 12929 > true count=4, estimated count=160, Key=5709245
[5297] - <41 48 78 12929 > true count=2, estimated count=158, Key=3389656
[5298] - <39 2843 > true count=132, estimated count=168, Key=1555160
[5299] - <12 36 38 39 41 48 78 310 371 6358 12473 12929 13049 > true count=1, estimated count=157, Key=3419776
[5300] - <39 9843 > true count=125, estimated count=279, Key=5384160
[5301] - <3047 > true count=205, estimated count=205, Key=3047
[5302] - <39 41 1924 > true count=5, estimated count=157, Key=2387062
[5303] - <38 48 370 > true count=191, estimated count=196, Key=481024
[5304] - <2775 > true count=410, estimated count=410, Key=2775
[5305] - <32 16217 > true count=204, estimated count=350, Key=1370731
[5306] - <48 5408 > true count=5, estimated count=158, Key=2958224
[5307] - <32 39 48 12925 14098 15345 > true count=2, estimated count=157, Key=7045729
[5308] - <32 39 41 48 65 16430 16431 > true count=2, estimated count=158, Key=4323384
[5309] - <39 48 2764 > true count=2, estimated count=157, Key=3423251
[5310] - <490 > true count=445, estimated count=445, Key=490
[5311] - <32 39 48 10481 > true count=2, estimated count=157, Key=5968990
[5312] - <39 48 432 > true count=189, estimated count=251, Key=557223
[5313] - <5782 > true count=202, estimated count=219, Key=5782
[5314] - <39 41 101 > true count=368, estimated count=476, Key=146595
[5315] - <9555 > true count=421, estimated count=443, Key=9555
[5316] - <39 8867 > true count=163, estimated count=283, Key=4850288
[5317] - <39 48 10442 > true count=149, estimated count=237, Key=5359513
[5318] - <48 215 > true count=198, estimated count=322, Key=117653
[5319] - <32 39 78 16430 16431 > true count=6, estimated count=161, Key=3031036
[5320] - <39 48 1578 > true count=350, estimated count=469, Key=1965657
[5321] - <48 255 > true count=1057, estimated count=1057, Key=139533
[5322] - <32 39 405 > true count=105, estimated count=209, Key=519110
[5323] - <18 39 48 > true count=330, estimated count=465, Key=80343
[5324] - <824 > true count=1210, estimated count=1210, Key=824
[5325] - <39 48 15033 > true count=59, estimated count=186, Key=3501852
[5326] - <39 271 16217 > true count=24, estimated count=177, Key=5078969
[5327] - <38 3270 > true count=174, estimated count=174, Key=1788728
[5328] - <2537 > true count=210, estimated count=210, Key=2537
[5329] - <39 185 > true count=828, estimated count=828, Key=101234
[5330] - <39 1143 > true count=178, estimated count=253, Key=625260
[5331] - <48 5728 > true count=130, estimated count=169, Key=3133264
[5332] - <48 101 > true count=1311, estimated count=1311, Key=55295
[5333] - <39 12925 > true count=938, estimated count=1002, Key=7070014
[5334] - <39 2505 > true count=297, estimated count=433, Key=1370274
[5335] - <39 48 405 > true count=338, estimated count=382, Key=524040
[5336] - <449 > true count=690, estimated count=690, Key=449
[5337] - <16431 > true count=351, estimated count=505, Key=16431
[5338] - <2662 > true count=85, estimated count=174, Key=2662
[5339] - <39 41 16010 16011 > true count=190, estimated count=330, Key=6608679
[5340] - <39 10611 > true count=138, estimated count=251, Key=5804256
[5341] - <261 > true count=523, estimated count=523, Key=261
[5342] - <441 885 16217 > true count=22, estimated count=168, Key=5415229
[5343] - <39 48 10420 > true count=135, estimated count=213, Key=5332475
[5344] - <48 65 16430 > true count=13, estimated count=167, Key=5228073
[5345] - <101 > true count=2237, estimated count=2237, Key=101
[5346] - <36 38 110 > true count=136, estimated count=186, Key=156012
[5347] - <39 740 > true count=759, estimated count=759, Key=404819
[5348] - <48 147 > true count=1036, estimated count=1036, Key=80457
[5349] - <39 48 522 > true count=425, estimated count=425, Key=667833
[5350] - <32 808 16155 > true count=15, estimated count=160, Key=5296503
[5351] - <623 > true count=525, estimated count=525, Key=623
[5352] - <39 48 10451 > true count=31, estimated count=175, Key=5370574
[5353] - <38 48 175 > true count=39, estimated count=158, Key=241369
[5354] - <39 2054 > true count=130, estimated count=193, Key=1123577
[5355] - <32 39 1045 1046 > true count=2, estimated count=158, Key=3390348
[5356] - <39 48 10568 > true count=92, estimated count=194, Key=5514367
[5357] - <41 48 1025 16217 > true count=9, estimated count=157, Key=3606503
[5358] - <39 41 10656 > true count=21, estimated count=157, Key=5618690
[5359] - <41 48 3270 16217 > true count=9, estimated count=159, Key=6365608
[5360] - <4080 > true count=129, estimated count=170, Key=4080
[5361] - <39 48 490 > true count=182, estimated count=279, Key=628505
[5362] - <2983 > true count=231, estimated count=231, Key=2983
[5363] - <961 > true count=540, estimated count=540, Key=961
[5364] - <4643 > true count=178, estimated count=180, Key=4643
[5365] - <48 12929 > true count=430, estimated count=493, Key=7072211
[5366] - <39 48 14099 > true count=172, estimated count=318, Key=2353966
[5367] - <32 41 16217 > true count=85, estimated count=231, Key=4953152
[5368] - <39 48 910 > true count=222, estimated count=313, Key=1144685
[5369] - <39 48 4899 > true count=8, estimated count=159, Key=6047166
[5370] - <98 > true count=232, estimated count=232, Key=98
[5371] - <39 48 1071 > true count=10, estimated count=161, Key=1342554
[5372] - <39 11671 > true count=27, estimated count=163, Key=6384076
[5373] - <38 39 48 79 > true count=133, estimated count=200, Key=237810
[5374] - <39 41 48 809 > true count=31, estimated count=181, Key=1693795
[5375] - <39 229 16217 > true count=11, estimated count=162, Key=5055995
[5376] - <1736 > true count=167, estimated count=181, Key=1736
[5377] - <39 48 267 > true count=292, estimated count=407, Key=354438
[5378] - <39 6118 > true count=94, estimated count=168, Key=3346585
[5379] - <39 48 13616 > true count=22, estimated count=163, Key=1760359
[5380] - <62 > true count=543, estimated count=543, Key=62
[5381] - <48 649 > true count=465, estimated count=499, Key=355051
[5382] - <39 2113 > true count=143, estimated count=179, Key=1155850
[5383] - <39 48 3361 > true count=106, estimated count=236, Key=4156964
[5384] - <396 > true count=674, estimated count=674, Key=396
[5385] - <32 38 39 41 105 > true count=2, estimated count=158, Key=439107
[5386] - <39 48 12983 16430 16431 > true count=3, estimated count=158, Key=3896211
[5387] - <1015 2184 > true count=2, estimated count=158, Key=1195663
[5388] - <39 1704 16010 > true count=35, estimated count=182, Key=5608417
[5389] - <1396 > true count=123, estimated count=162, Key=1396
[5390] - <1763 > true count=292, estimated count=292, Key=1763
[5391] - <14099 > true count=409, estimated count=485, Key=14099
[5392] - <48 2552 > true count=221, estimated count=371, Key=1395992
[5393] - <12925 > true count=1467, estimated count=1530, Key=12925
[5394] - <39 903 > true count=264, estimated count=376, Key=493980
[5395] - <48 60 > true count=815, estimated count=815, Key=32868
[5396] - <19 39 > true count=592, estimated count=592, Key=21352
[5397] - <309 1080 > true count=159, estimated count=295, Key=591069
[5398] - <3616 > true count=654, estimated count=654, Key=3616
[5399] - <39 4720 > true count=126, estimated count=224, Key=2581879
[5400] - <32 39 48 65 1481 4272 4381 13812 16430 16431 > true count=1, estimated count=157, Key=642325
[5401] - <48 223 > true count=3, estimated count=156, Key=122029
[5402] - <48 6630 > true count=25, estimated count=158, Key=3626658
[5403] - <38 41 170 > true count=794, estimated count=805, Key=231395
[5404] - <39 48 548 > true count=467, estimated count=467, Key=699787
[5405] - <38 39 310 > true count=336, estimated count=433, Key=402361
[5406] - <32 39 12929 > true count=106, estimated count=239, Key=911106
[5407] - <41 14373 > true count=5, estimated count=161, Key=362072
[5408] - <48 10451 > true count=175, estimated count=210, Key=5716745
[5409] - <39 809 16217 > true count=46, estimated count=192, Key=5373255
[5410] - <39 48 13049 > true count=61, estimated count=174, Key=1063516
[5411] - <696 > true count=103, estimated count=165, Key=696
[5412] - <48 438 > true count=1025, estimated count=1025, Key=239634
[5413] - <38 39 16217 > true count=135, estimated count=281, Key=4952064
[5414] - <297 12929 > true count=4, estimated count=159, Key=7072460
[5415] - <48 255 425 4822 16430 > true count=2, estimated count=158, Key=2938174
[5416] - <222 > true count=228, estimated count=228, Key=222
[5417] - <38 39 48 8978 16010 > true count=22, estimated count=169, Key=1985007
[5418] - <39 334 > true count=506, estimated count=506, Key=182737
[5419] - <38 39 48 281 > true count=184, estimated count=288, Key=640396
[5420] - <2238 16010 > true count=63, estimated count=199, Key=1259708
[5421] - <39 48 13197 > true count=3, estimated count=157, Key=1245408
[5422] - <39 48 793 > true count=218, estimated count=312, Key=1000892
[5423] - <38 41 > true count=3897, estimated count=3897, Key=22465
[5424] - <38 39 48 14098 > true count=100, estimated count=187, Key=5677677
[5425] - <48 1333 > true count=168, estimated count=311, Key=729199
[5426] - <39 48 259 > true count=255, estimated count=374, Key=344606
[5427] - <32 38 39 48 > true count=1236, estimated count=1236, Key=164413
[5428] - <39 89 > true count=2749, estimated count=2749, Key=48722
[5429] - <32 39 41 48 > true count=1646, estimated count=1646, Key=167418
[5430] - <39 433 > true count=197, estimated count=321, Key=236890
[5431] - <39 204 > true count=170, estimated count=316, Key=111627
[5432] - <39 278 > true count=171, estimated count=306, Key=152105
[5433] - <39 48 2015 > true count=178, estimated count=230, Key=2502730
[5434] - <32 48 7205 16217 > true count=11, estimated count=160, Key=3701714
[5435] - <32 39 103 16430 16431 > true count=2, estimated count=158, Key=3061761
[5436] - <9501 > true count=430, estimated count=452, Key=9501
[5437] - <32 48 65 16217 > true count=11, estimated count=160, Key=2426654
[5438] - <38 39 48 110 16430 > true count=6, estimated count=162, Key=465663
[5439] - <48 652 > true count=181, estimated count=325, Key=356692
[5440] - <2514 > true count=132, estimated count=184, Key=2514
[5441] - <39 5108 > true count=105, estimated count=237, Key=2794115
[5442] - <39 48 237 16010 > true count=29, estimated count=170, Key=2225498
[5443] - <39 475 > true count=1500, estimated count=1500, Key=259864
[5444] - <48 266 > true count=30, estimated count=173, Key=145550
[5445] - <1095 > true count=76, estimated count=161, Key=1095
[5446] - <4524 > true count=323, estimated count=358, Key=4524
[5447] - <2168 > true count=499, estimated count=499, Key=2168
[5448] - <39 41 48 1479 > true count=7, estimated count=162, Key=3029105
[5449] - <32 39 48 475 > true count=234, estimated count=313, Key=1027032
[5450] - <41 48 50 3270 3324 9150 16430 16431 16452 > true count=1, estimated count=157, Key=2661388
[5451] - <993 > true count=344, estimated count=344, Key=993
[5452] - <39 48 993 > true count=120, estimated count=204, Key=1246692
[5453] - <39 48 855 > true count=228, estimated count=306, Key=1077090
[5454] - <2880 > true count=161, estimated count=161, Key=2880
[5455] - <39 48 412 > true count=139, estimated count=221, Key=532643
[5456] - <39 412 > true count=186, estimated count=320, Key=225403
[5457] - <39 1609 > true count=149, estimated count=248, Key=880162
[5458] - <38 39 48 55 > true count=229, estimated count=251, Key=189978
[5459] - <10493 > true count=194, estimated count=232, Key=10493
[5460] - <48 2343 > true count=239, estimated count=239, Key=1281669
[5461] - <9 39 16010 > true count=20, estimated count=166, Key=4697632
[5462] - <550 > true count=260, estimated count=260, Key=550
[5463] - <39 48 514 > true count=201, estimated count=271, Key=658001
[5464] - <4546 > true count=120, estimated count=183, Key=4546
[5465] - <2353 16438 > true count=2, estimated count=158, Key=1493939
[5466] - <15345 16430 16431 > true count=9, estimated count=164, Key=6696254
[5467] - <916 > true count=543, estimated count=543, Key=916
[5468] - <39 338 > true count=742, estimated count=742, Key=184925
[5469] - <39 1655 > true count=190, estimated count=190, Key=905324
[5470] - <340 > true count=643, estimated count=643, Key=340
[5471] - <205 > true count=262, estimated count=262, Key=205
[5472] - <522 > true count=974, estimated count=974, Key=522
[5473] - <39 576 > true count=163, estimated count=255, Key=315111
[5474] - <2378 > true count=193, estimated count=193, Key=2378
[5475] - <39 8679 > true count=27, estimated count=182, Key=4747452
[5476] - <38 55 > true count=657, estimated count=704, Key=30123
[5477] - <32 48 123 > true count=55, estimated count=162, Key=177455
[5478] - <38 39 48 89 > true count=467, estimated count=578, Key=257740
[5479] - <39 41 1209 > true count=21, estimated count=163, Key=1508327
[5480] - <38 15618 > true count=117, estimated count=236, Key=1043084
[5481] - <39 48 270 271 > true count=284, estimated count=371, Key=898228
[5482] - <41 48 13041 > true count=262, estimated count=381, Key=1053686
[5483] - <39 492 > true count=164, estimated count=259, Key=269163
[5484] - <16405 > true count=25, estimated count=178, Key=16405
[5485] - <1135 16217 > true count=12, estimated count=158, Key=1371834
[5486] - <39 41 48 15618 16217 > true count=9, estimated count=164, Key=788665
[5487] - <39 48 2058 > true count=4, estimated count=159, Key=2555577
[5488] - <544 16430 16431 > true count=17, estimated count=171, Key=6681453
[5489] - <39 48 341 > true count=155, estimated count=231, Key=445384
[5490] - <249 1144 > true count=189, estimated count=189, Key=626017
[5491] - <32 16155 > true count=29, estimated count=174, Key=1336817
[5492] - <1327 > true count=1786, estimated count=1786, Key=1327
[5493] - <39 48 878 > true count=231, estimated count=344, Key=1105357
[5494] - <32 41 48 16217 > true count=59, estimated count=205, Key=2401932
[5495] - <837 > true count=257, estimated count=257, Key=837
[5496] - <8978 14098 16010 > true count=18, estimated count=159, Key=4896874
[5497] - <39 48 103 > true count=316, estimated count=431, Key=152882
[5498] - <48 640 2634 4790 7895 16312 16430 16431 > true count=1, estimated count=157, Key=903872
[5499] - <48 1842 16217 > true count=7, estimated count=157, Key=5938315
[5500] - <2245 > true count=43, estimated count=171, Key=2245
[5501] - <39 16217 > true count=728, estimated count=874, Key=1370738
[5502] - <11675 > true count=34, estimated count=169, Key=11675
[5503] - <32 39 48 298 309 677 825 878 1080 1479 1600 3314 5535 6555 16430 16431 > true count=1, estimated count=157, Key=5108366
[5504] - <39 41 1715 > true count=30, estimated count=186, Key=2130201
[5505] - <38 41 16217 > true count=101, estimated count=247, Key=4953158
[5506] - <39 48 3086 > true count=35, estimated count=173, Key=3818989
[5507] - <565 15832 > true count=31, estimated count=158, Key=1160669
[5508] - <1540 > true count=6, estimated count=159, Key=1540
[5509] - <39 4265 > true count=46, estimated count=195, Key=2332994
[5510] - <12923 > true count=98, estimated count=172, Key=12923
[5511] - <38 39 48 56 > true count=185, estimated count=309, Key=191971
[5512] - <6095 > true count=13, estimated count=159, Key=6095
[5513] - <39 41 2115 > true count=10, estimated count=160, Key=2621801
[5514] - <19 39 16217 > true count=10, estimated count=162, Key=4952045
[5515] - <32 48 60 > true count=156, estimated count=262, Key=100028
[5516] - <39 331 16217 > true count=11, estimated count=160, Key=5111789
[5517] - <48 3068 > true count=9, estimated count=157, Key=1678244
[5518] - <39 48 1062 > true count=168, estimated count=268, Key=1331493
[5519] - <39 147 > true count=1137, estimated count=1137, Key=80448
[5520] - <39 48 1600 > true count=307, estimated count=444, Key=1992695
[5521] - <38 48 110 > true count=1361, estimated count=1380, Key=161484
[5522] - <39 48 1872 > true count=207, estimated count=331, Key=2326983
[5523] - <1987 > true count=482, estimated count=482, Key=1987
[5524] - <39 48 2629 > true count=141, estimated count=223, Key=3257336
[5525] - <13413 > true count=108, estimated count=175, Key=13413
[5526] - <48 1569 16430 > true count=3, estimated count=159, Key=6050761
[5527] - <4357 > true count=185, estimated count=185, Key=4357
[5528] - <2383 > true count=569, estimated count=569, Key=2383
[5529] - <48 1172 > true count=167, estimated count=301, Key=641132
[5530] - <32 16010 > true count=281, estimated count=417, Key=1257502
[5531] - <885 > true count=576, estimated count=576, Key=885
[5532] - <2515 > true count=388, estimated count=388, Key=2515
[5533] - <938 > true count=273, estimated count=291, Key=938
[5534] - <39 > true count=50675, estimated count=50675, Key=39
[5535] - <39 41 48 2958 > true count=63, estimated count=218, Key=5976752
