---OutputTable---
time=990001
table_size=3258
[1] - <2 446 41266 > true count=1, estimated count=2681, Key=5959878
[2550] - <1 6 11 148 218 540 > true count=35, estimated count=2694, Key=2844788
[2551] - <1 6 11 522 > true count=3410, estimated count=3411, Key=1057148
[2552] - <7 87 > true count=16499, estimated count=18484, Key=47596
[2553] - <6 11 90 148 218 > true count=8672, estimated count=8684, Key=1010879
[2554] - <6 7 11 27 83 87 > true count=3655, estimated count=5407, Key=610879
[2555] - <6 11 650 > true count=4050, estimated count=4070, Key=804873
[2556] - <6 11 77 215 > true count=3726, estimated count=3734, Key=529151
[2557] - <6 11 218 504 987 > true count=23, estimated count=2693, Key=3991680
[2558] - <7 > true count=86898, estimated count=86898, Key=7
[2559] - <6 7 11 504 > true count=41, estimated count=2688, Key=1021826
[2560] - <6 1535 > true count=77, estimated count=2712, Key=839651
[2561] - <1 6 7 11 27 83 > true count=3414, estimated count=3906, Key=405255
[2562] - <3 6 7 11 64 > true count=3128, estimated count=3149, Key=209747
[2563] - <1 3 6 218 > true count=13060, estimated count=13928, Key=443490
[2564] - <1 6 11 354 > true count=286, estimated count=2926, Key=722324
[2565] - <6 7 11 148 987 > true count=3259, estimated count=3633, Key=3025581
[2566] - <6 764 > true count=233, estimated count=2692, Key=417914
[2567] - <6 7 11 27 32 83 > true count=27, estimated count=2688, Key=456356
[2568] - <3 6 138 > true count=12809, estimated count=12809, Key=172887
[2569] - <6 11 1808 > true count=4034, estimated count=4064, Key=2228055
[2570] - <6 11 64 644 > true count=3779, estimated count=3805, Key=1368171
[2571] - <6 325 > true count=2442, estimated count=2829, Key=177781
[2572] - <6 11 397 > true count=4537, estimated count=5625, Key=493936
[2573] - <6 564 > true count=2963, estimated count=3064, Key=308514
[2574] - <3 6 11 438 > true count=7209, estimated count=7230, Key=889738
[2575] - <6 148 218 667 > true count=2690, estimated count=3009, Key=1678215
[2576] - <3 6 11 25 148 218 > true count=3050, estimated count=4604, Key=1254139
[2577] - <6 7 83 85 86 87 > true count=116, estimated count=2705, Key=823208
[2578] - <3 73 > true count=8689, estimated count=8689, Key=39934
[2579] - <6 7 11 27 205 278 > true count=445, estimated count=3028, Key=1630228
[2580] - <3 6 11 504 > true count=4346, estimated count=4436, Key=1021276
[2581] - <1 6 11 829 > true count=2564, estimated count=3086, Key=1668999
[2582] - <6 11 2403 > true count=1144, estimated count=3073, Key=2959310
[2583] - <6 56 77 > true count=2758, estimated count=2770, Key=125271
[2584] - <1 6 11 148 218 303 > true count=4210, estimated count=4490, Key=1996091
[2585] - <6 11 1748 > true count=3172, estimated count=3207, Key=2154315
[2586] - <6 11 678 > true count=4695, estimated count=5909, Key=839285
[2587] - <6 11 89 > true count=6162, estimated count=6185, Key=115404
[2588] - <1 6 11 148 215 218 > true count=118, estimated count=2702, Key=1683459
[2589] - <6 11 64 670 > true count=4306, estimated count=4333, Key=1419989
[2590] - <6 11 292 > true count=3544, estimated count=4218, Key=364891
[2591] - <6 27 737 > true count=2919, estimated count=3030, Key=920548
[2592] - <6 7 11 27 138 > true count=3392, estimated count=4563, Key=450527
[2593] - <1 6 11 357 > true count=3500, estimated count=3504, Key=728303
[2594] - <6 7 11 90 218 > true count=2785, estimated count=2787, Key=796006
[2595] - <6 11 90 2072 > true count=63, estimated count=2695, Key=4246129
[2596] - <3 6 11 423 > true count=4217, estimated count=4233, Key=859843
[2597] - <6 11 241 > true count=416, estimated count=3064, Key=302212
[2598] - <1 6 7 11 27 > true count=10347, estimated count=10384, Key=108032
[2599] - <6 473 > true count=6028, estimated count=6291, Key=258737
[2600] - <6 11 438 > true count=16564, estimated count=16620, Key=544325
[2601] - <6 7 11 27 64 > true count=4117, estimated count=5851, Key=247101
[2602] - <3 7 > true count=38659, estimated count=38659, Key=3832
[2603] - <269 > true count=18343, estimated count=18343, Key=269
[2604] - <1 3 6 269 > true count=2770, estimated count=3009, Key=545133
[2605] - <6 11 598 > true count=4675, estimated count=4701, Key=740965
[2606] - <3 55 > true count=29663, estimated count=29663, Key=30088
[2607] - <1 6 11 670 > true count=3201, estimated count=3838, Key=1352112
[2608] - <6 11 148 218 2159 > true count=7, estimated count=2686, Key=6557480
[2609] - <1 6 218 737 > true count=656, estimated count=2701, Key=1740046
[2610] - <6 11 218 3145 > true count=9, estimated count=2683, Key=6541930
[2611] - <1 6 7 11 90 148 218 2403 > true count=4, estimated count=2684, Key=1777388
[2612] - <1 6 11 148 218 239 306 438 1044 > true count=3, estimated count=2684, Key=3691239
[2613] - <6 7 27 28 32 278 1050 > true count=3, estimated count=2684, Key=5818358
[2614] - <6 27 205 2817 > true count=3145, estimated count=3330, Key=5881001
[2615] - <1 6 11 56 > true count=6987, estimated count=7001, Key=128410
[2616] - <6 11 784 > true count=2873, estimated count=2878, Key=969559
[2617] - <3 7 87 897 > true count=106, estimated count=2689, Key=1898476
[2618] - <3 6 11 537 > true count=317, estimated count=2723, Key=1087045
[2619] - <6 11 1044 > true count=3882, estimated count=4378, Key=1289099
[2620] - <6 7 11 28 32 87 > true count=3084, estimated count=3096, Key=472673
[2621] - <3 6 11 273 > true count=5354, estimated count=6665, Key=560893
[2622] - <215 > true count=21592, estimated count=21592, Key=215
[2623] - <3 6 136 218 > true count=2966, estimated count=3037, Key=604903
[2624] - <6 11 229 364 > true count=3591, estimated count=3595, Key=1012916
[2625] - <6 11 77 205 > true count=2880, estimated count=3262, Key=509221
[2626] - <6 > true count=601374, estimated count=601374, Key=6
[2627] - <3 6 435 > true count=891, estimated count=2769, Key=537900
[2628] - <6 7 11 27 87 > true count=10027, estimated count=12653, Key=310328
[2629] - <6 273 987 > true count=2724, estimated count=2935, Key=1362360
[2630] - <6 11 138 > true count=21008, estimated count=21566, Key=175625
[2631] - <1 6 27 215 > true count=120, estimated count=2687, Key=464961
[2632] - <3 6 11 64 148 218 > true count=3757, estimated count=3764, Key=1331866
[2633] - <1 6 11 148 218 269 > true count=2924, estimated count=3171, Key=1874337
[2634] - <6 11 77 737 > true count=3286, estimated count=3293, Key=1569497
[2635] - <3 6 7 27 28 32 > true count=2995, estimated count=3021, Key=257263
[2636] - <7 27 87 88 > true count=1098, estimated count=2763, Key=297083
[2637] - <6 7 504 > true count=2777, estimated count=2846, Key=623251
[2638] - <1 6 77 138 > true count=121, estimated count=2690, Key=372950
[2639] - <6 446 > true count=19240, estimated count=19240, Key=243968
[2640] - <3 6 11 83 218 > true count=3112, estimated count=3116, Key=781505
[2641] - <1 3 6 11 135 > true count=3339, estimated count=3347, Key=402054
[2642] - <6 11 148 218 253 > true count=2816, estimated count=2824, Key=1317886
[2643] - <6 148 218 221 > true count=997, estimated count=2819, Key=789337
[2644] - <6 11 69 83 > true count=2802, estimated count=3128, Key=256243
[2645] - <6 11 25 148 218 229 > true count=2710, estimated count=3094, Key=1751043
[2646] - <1 6 11 27 90 > true count=874, estimated count=2820, Key=318023
[2647] - <2 6 138 > true count=3042, estimated count=3266, Key=172886
[2648] - <6 83 136 > true count=2999, estimated count=3056, Key=212551
[2649] - <1 6 11 83 > true count=8782, estimated count=10659, Key=182221
[2650] - <6 11 142 > true count=6082, estimated count=7322, Key=180541
[2651] - <6 7 11 316 > true count=3964, estimated count=4719, Key=647142
[2652] - <2 6 7 11 27 > true count=3574, estimated count=4635, Key=108033
[2653] - <6 218 473 > true count=2853, estimated count=2891, Key=700569
[2654] - <6 7 11 27 321 > true count=5206, estimated count=5239, Key=953594
[2655] - <6 11 787 > true count=3078, estimated count=3622, Key=973246
[2656] - <6 11 151 > true count=4376, estimated count=4407, Key=191602
[2657] - <6 324 329 333 > true count=1604, estimated count=2695, Key=1245244
[2658] - <3 6 11 40 218 > true count=2916, estimated count=2929, Key=695806
[2659] - <6 7 27 > true count=37397, estimated count=37397, Key=37018
[2660] - <6 11 154 357 > true count=3, estimated count=2684, Key=906790
[2661] - <6 72 > true count=5, estimated count=2685, Key=39390
[2662] - <6 11 215 438 > true count=17, estimated count=2684, Key=1143192
[2663] - <1 6 11 220 > true count=2710, estimated count=2714, Key=455262
[2664] - <6 11 64 135 > true count=3360, estimated count=3363, Key=353734
[2665] - <6 148 218 916 > true count=2682, estimated count=2781, Key=2174472
[2666] - <3 6 148 218 640 > true count=4, estimated count=2682, Key=2379011
[2667] - <6 1637 4332 > true count=1, estimated count=2682, Key=6219473
[2668] - <1 6 11 470 > true count=2974, estimated count=5486, Key=953512
[2669] - <1 6 7 11 27 87 897 > true count=12, estimated count=2683, Key=4385216
[2670] - <6 11 46 148 218 > true count=3818, estimated count=3819, Key=956803
[2671] - <316 > true count=27852, estimated count=27852, Key=316
[2672] - <6 7 11 205 215 > true count=122, estimated count=2767, Key=1016954
[2673] - <6 7 85 86 87 > true count=2829, estimated count=2835, Key=518861
[2674] - <6 11 531 > true count=6005, estimated count=7052, Key=658622
[2675] - <1 6 11 235 > true count=3264, estimated count=3582, Key=485157
[2676] - <6 11 697 > true count=3296, estimated count=3311, Key=862636
[2677] - <6 11 148 218 2952 > true count=3643, estimated count=3645, Key=1237437
[2678] - <6 11 27 205 1052 > true count=2754, estimated count=4006, Key=3339719
[2679] - <6 7 205 1052 > true count=2935, estimated count=3097, Key=2352416
[2680] - <3 6 11 232 > true count=13, estimated count=2690, Key=479180
[2681] - <6 7 27 87 1138 > true count=20, estimated count=2692, Key=3338771
[2682] - <1 6 11 21 218 > true count=2791, estimated count=4152, Key=657937
[2683] - <1 6 11 218 452 > true count=7, estimated count=2685, Key=1693824
[2684] - <3 6 7 11 90 > true count=16, estimated count=2685, Key=281221
[2685] - <1 6 492 > true count=2761, estimated count=2866, Key=607951
[2686] - <6 7 11 276 897 > true count=3166, estimated count=3188, Key=3033275
[2687] - <6 11 260 > true count=6313, estimated count=7282, Key=325563
[2688] - <6 11 1077 > true count=2747, estimated count=3362, Key=1329656
[2689] - <6 11 90 281 > true count=2778, estimated count=3011, Key=676666
[2690] - <6 11 148 218 762 > true count=3933, estimated count=4033, Key=2717127
[2691] - <6 11 738 > true count=2890, estimated count=2925, Key=913025
[2692] - <6 737 > true count=15501, estimated count=17645, Key=403145
[2693] - <1 6 11 148 218 504 > true count=3109, estimated count=3783, Key=2715872
[2694] - <246 > true count=8642, estimated count=8642, Key=246
[2695] - <6 7 11 934 > true count=5021, estimated count=7621, Key=1878816
[2696] - <6 11 512 > true count=11049, estimated count=11095, Key=635271
[2697] - <3 6 7 11 27 83 > true count=3933, estimated count=5735, Key=405257
[2698] - <1 6 11 27 278 > true count=3172, estimated count=4322, Key=834835
[2699] - <6 11 314 > true count=10844, estimated count=10991, Key=391929
[2700] - <6 7 11 640 > true count=9, estimated count=2683, Key=1292874
[2701] - <6 7 11 27 77 205 > true count=5, estimated count=2684, Key=1016943
[2702] - <3 590 > true count=28, estimated count=2688, Key=322733
[2703] - <6 11 27 438 3145 > true count=6, estimated count=2687, Key=2057745
[2704] - <1 6 11 148 218 > true count=22444, estimated count=22502, Key=911048
[2705] - <3 6 11 662 > true count=2835, estimated count=3762, Key=1336170
[2706] - <324 330 334 338 339 > true count=2428, estimated count=2697, Key=2196865
[2707] - <3 6 470 > true count=321, estimated count=2719, Key=580915
[2708] - <6 87 321 > true count=120, estimated count=2733, Key=442104
[2709] - <6 1850 > true count=3, estimated count=2683, Key=1011956
[2710] - <1 6 11 90 148 218 521 > true count=9, estimated count=2690, Key=3687023
[2711] - <6 27 2148 > true count=4, estimated count=2683, Key=2654667
[2712] - <2889 > true count=3, estimated count=2684, Key=2889
[2713] - <1 6 11 148 218 235 > true count=32, estimated count=2685, Key=1752583
[2714] - <6 11 90 438 > true count=3711, estimated count=3927, Key=989567
[2715] - <6 371 > true count=2975, estimated count=3095, Key=202943
[2716] - <2 6 27 49 > true count=9, estimated count=2684, Key=134124
[2717] - <1 6 11 2026 3758 > true count=2, estimated count=2683, Key=6885362
[2718] - <1 6 11 506 > true count=3136, estimated count=3141, Key=1025260
[2719] - <1 6 11 2952 > true count=3608, estimated count=6099, Key=5900138
[2720] - <1 6 11 359 > true count=2, estimated count=2683, Key=732289
[2721] - <6 11 290 > true count=5949, estimated count=6006, Key=362433
[2722] - <3 6 7 11 27 278 > true count=2987, estimated count=4446, Key=1103552
[2723] - <6 91 > true count=6959, estimated count=6959, Key=49783
[2724] - <1 6 11 218 777 > true count=276, estimated count=2811, Key=2587249
[2725] - <6 11 268 > true count=3913, estimated count=3939, Key=335395
[2726] - <1 11 > true count=91882, estimated count=91882, Key=6018
[2727] - <6 11 90 230 > true count=2778, estimated count=2783, Key=575023
[2728] - <1637 > true count=14, estimated count=2684, Key=1637
[2729] - <1 6 11 218 266 > true count=5, estimated count=2683, Key=1182510
[2730] - <6 7 11 83 85 87 > true count=50, estimated count=2684, Key=727985
[2731] - <3 6 145 > true count=16, estimated count=2685, Key=181490
[2732] - <6 11 55 64 > true count=86, estimated count=2689, Key=201170
[2733] - <6 7 11 1868 > true count=8, estimated count=2685, Key=3740278
[2734] - <1 6 7 11 90 148 218 > true count=9, estimated count=2687, Key=1774985
[2735] - <6 314 > true count=13281, estimated count=14842, Key=171764
[2736] - <1 6 11 1025 > true count=3247, estimated count=3564, Key=2059627
[2737] - <1 6 218 470 > true count=9, estimated count=2684, Key=1207915
[2738] - <3 6 11 55 > true count=10195, estimated count=11323, Key=126419
[2739] - <6 648 > true count=3547, estimated count=6123, Key=354462
[2740] - <6 148 218 434 > true count=249, estimated count=2697, Key=1213846
[2741] - <3 6 11 435 > true count=72, estimated count=2692, Key=883759
[2742] - <6 11 316 > true count=17311, estimated count=17837, Key=394387
[2743] - <3 6 11 148 218 255 > true count=2983, estimated count=2988, Key=1824205
[2744] - <1 3 > true count=84660, estimated count=84660, Key=1642
[2745] - <6 11 135 364 > true count=2756, estimated count=3049, Key=897390
[2746] - <6 11 632 > true count=4503, estimated count=6444, Key=782751
[2747] - <2 6 > true count=29619, estimated count=29619, Key=3284
[2748] - <3 490 > true count=10496, estimated count=10496, Key=268033
[2749] - <6 11 499 > true count=3757, estimated count=5252, Key=619294
[2750] - <670 > true count=8938, estimated count=8938, Key=670
[2751] - <4 6 77 > true count=2878, estimated count=3309, Key=97919
[2752] - <6 7 11 27 83 85 86 > true count=3762, estimated count=4604, Key=983923
[2753] - <1 6 148 218 > true count=24709, estimated count=25267, Key=619649
[2754] - <1 6 11 584 > true count=83, estimated count=2689, Key=1180714
[2755] - <6 7 11 51 > true count=8, estimated count=2684, Key=118997
[2756] - <6 11 215 > true count=15309, estimated count=15548, Key=270258
[2757] - <6 11 148 218 260 > true count=3441, estimated count=3443, Key=1337129
[2758] - <6 11 3394 > true count=3144, estimated count=3648, Key=4177249
[2759] - <6 316 > true count=22466, estimated count=22466, Key=172858
[2760] - <6 11 43 > true count=111, estimated count=2684, Key=58870
[2761] - <7 204 897 > true count=10, estimated count=2682, Key=1214008
[2762] - <3 6 11 490 > true count=3456, estimated count=3865, Key=993374
[2763] - <1 6 11 273 > true count=6323, estimated count=7268, Key=560891
[2764] - <6 11 363 > true count=3589, estimated count=4187, Key=452150
[2765] - <2 6 11 446 > true count=10, estimated count=2683, Key=905681
[2766] - <1 6 7 11 148 218 521 > true count=5, estimated count=2683, Key=3524660
[2767] - <6 7 136 148 218 > true count=18, estimated count=2686, Key=1065225
[2768] - <6 1149 > true count=2981, estimated count=3374, Key=628509
[2769] - <6 11 77 303 > true count=3416, estimated count=3427, Key=704535
[2770] - <1 6 11 27 49 > true count=3522, estimated count=4513, Key=205314
[2771] - <3 6 11 46 > true count=3074, estimated count=3099, Key=108482
[2772] - <6 640 > true count=8053, estimated count=9163, Key=350086
[2773] - <6 40 303 > true count=2955, estimated count=2978, Key=394273
[2774] - <11 3143 > true count=4, estimated count=2684, Key=1719232
[2775] - <6 11 148 218 773 > true count=2885, estimated count=3025, Key=2747366
[2776] - <6 7 27 1507 > true count=2706, estimated count=2874, Key=3040469
[2777] - <6 11 25 254 > true count=2765, estimated count=3009, Key=542970
[2778] - <1 6 11 135 > true count=7848, estimated count=7862, Key=285857
[2779] - <1 6 448 > true count=2736, estimated count=2777, Key=553875
[2780] - <6 7 11 512 > true count=2819, estimated count=2826, Key=1037770
[2781] - <6 11 2993 > true count=132, estimated count=2710, Key=3684420
[2782] - <6 324 329 330 331 332 338 339 > true count=1619, estimated count=2730, Key=4832713
[2783] - <3 6 7 11 205 1496 > true count=8, estimated count=2685, Key=5954532
[2784] - <1 6 11 598 > true count=54, estimated count=2685, Key=1208616
[2785] - <6 540 584 > true count=2, estimated count=2683, Key=1013122
[2786] - <6 11 306 > true count=4872, estimated count=4894, Key=382097
[2787] - <3 11 > true count=161286, estimated count=161286, Key=6020
[2788] - <3 295 > true count=2, estimated count=2683, Key=161368
[2789] - <3 6 11 83 273 303 > true count=2, estimated count=2683, Key=2017743
[2790] - <6 11 27 148 218 > true count=9911, estimated count=10802, Key=933452
[2791] - <6 18 > true count=3379, estimated count=5917, Key=9852
[2792] - <6 2133 > true count=152, estimated count=2722, Key=1166757
[2793] - <3 6 11 148 155 218 > true count=124, estimated count=2772, Key=1518521
[2794] - <6 11 148 644 > true count=154, estimated count=2800, Key=1471407
[2795] - <1 6 7 11 71 77 > true count=4, estimated count=2682, Key=504725
[2796] - <6 11 27 > true count=44923, estimated count=46103, Key=39206
[2797] - <6 11 554 > true count=4, estimated count=2683, Key=686889
[2798] - <1 6 11 148 316 > true count=3314, estimated count=5891, Key=1180450
[2799] - <3 6 11 138 > true count=9373, estimated count=9649, Key=291838
[2800] - <1 6 11 218 1644 > true count=973, estimated count=2955, Key=4970632
[2801] - <6 7 11 27 278 > true count=6866, estimated count=8564, Key=835387
[2802] - <2 6 446 > true count=745, estimated count=2821, Key=551418
[2803] - <1 3 6 7 934 11225 > true count=1, estimated count=2682, Key=5287258
[2804] - <6 7 11 > true count=55835, estimated count=57074, Key=17354
[2805] - <6 11 56 64 5603 > true count=2, estimated count=2683, Key=605046
[2806] - <1 6 11 14 > true count=3601, estimated count=4451, Key=44704
[2807] - <6 7 11 27 83 > true count=8956, estimated count=8965, Key=299332
[2808] - <6 7 11 400 > true count=2751, estimated count=2807, Key=814554
[2809] - <1 2 6 7 > true count=2966, estimated count=3064, Key=22420
[2810] - <1 6 11 148 218 259 > true count=2751, estimated count=4513, Key=1838527
[2811] - <3 6 7 83 205 > true count=4, estimated count=2685, Key=740852
[2812] - <6 7 11 27 321 897 > true count=5, estimated count=2683, Key=4165751
[2813] - <6 11 148 218 230 > true count=4411, estimated count=6997, Key=1254659
[2814] - <6 11 1807 > true count=4, estimated count=2685, Key=2226826
[2815] - <1 6 11 46 > true count=4088, estimated count=4095, Key=108480
[2816] - <3 6 866 > true count=56, estimated count=2694, Key=1067599
[2817] - <6 11 90 537 883 2072 3322 > true count=3, estimated count=2684, Key=3220635
[2818] - <1 6 11 148 218 568 > true count=7, estimated count=2684, Key=2945056
[2819] - <1 6 11 423 > true count=4768, estimated count=4771, Key=859841
[2820] - <1 3 6 11 136 > true count=3403, estimated count=3422, Key=404803
[2821] - <6 11 335 > true count=72, estimated count=2684, Key=417738
[2822] - <470 540 2135 > true count=2, estimated count=2683, Key=2919765
[2823] - <6 7 27 83 321 > true count=9, estimated count=2685, Key=1084866
[2824] - <6 11 148 218 423 > true count=3521, estimated count=3773, Key=1785216
[2825] - <1 > true count=197522, estimated count=197522, Key=1
[2826] - <6 336 > true count=223, estimated count=2757, Key=183798
[2827] - <1 6 11 215 > true count=5705, estimated count=5754, Key=445297
[2828] - <6 11 148 218 357 > true count=3875, estimated count=3878, Key=1603782
[2829] - <6 504 > true count=12555, estimated count=14546, Key=275694
[2830] - <6 324 331 332 333 334 338 339 > true count=2437, estimated count=2817, Key=4851817
[2831] - <1 6 11 71 77 > true count=15, estimated count=2690, Key=369978
[2832] - <82 > true count=23, estimated count=2685, Key=82
[2833] - <6 11 491 > true count=6192, estimated count=7154, Key=609462
[2834] - <6 11 800 > true count=3181, estimated count=3683, Key=989223
[2835] - <6 11 331 333 334 > true count=2437, estimated count=3541, Key=1994657
[2836] - <6 11 218 686 > true count=2031, estimated count=2961, Key=1641143
[2837] - <6 11 330 331 332 333 > true count=2427, estimated count=2852, Key=3176417
[2838] - <1 6 7 11 27 897 > true count=772, estimated count=3343, Key=3320189
[2839] - <6 215 > true count=18842, estimated count=18842, Key=117611
[2840] - <6 11 494 > true count=6060, estimated count=7507, Key=613149
[2841] - <6 11 218 273 303 > true count=2900, estimated count=4451, Key=1650981
[2842] - <6 11 1536 > true count=3958, estimated count=3984, Key=1893767
[2843] - <6 7 136 662 > true count=19, estimated count=2685, Key=1490345
[2844] - <6 521 522 > true count=2889, estimated count=2913, Key=926531
[2845] - <3 6 55 3916 > true count=1, estimated count=2682, Key=375468
[2846] - <6 11 90 > true count=18979, estimated count=19057, Key=116633
[2847] - <1 6 7 11 278 > true count=3106, estimated count=3120, Key=798031
[2848] - <6 11 2953 > true count=3038, estimated count=3489, Key=3635260
[2849] - <1 64 > true count=15390, estimated count=15390, Key=35009
[2850] - <6 11 40 77 > true count=4643, estimated count=4654, Key=208644
[2851] - <3 6 11 77 > true count=13198, estimated count=13482, Key=170265
[2852] - <6 7 148 215 218 > true count=6, estimated count=2686, Key=1213504
[2853] - <6 11 148 215 218 987 > true count=5, estimated count=2682, Key=4750139
[2854] - <3 6 11 45 218 523 534 1145 > true count=2, estimated count=2683, Key=4940593
[2855] - <55 > true count=65412, estimated count=65412, Key=55
[2856] - <3 6 11 218 > true count=26501, estimated count=26973, Key=451278
[2857] - <6 11 974 > true count=3479, estimated count=3870, Key=1203069
[2858] - <6 7 27 28 32 897 > true count=151, estimated count=2704, Key=3392947
[2859] - <6 11 1071 > true count=3245, estimated count=4089, Key=1322282
[2860] - <6 11 234 > true count=2970, estimated count=2978, Key=293609
[2861] - <6 11 1132 > true count=6222, estimated count=7113, Key=1397251
[2862] - <1 6 11 136 > true count=7700, estimated count=7744, Key=287850
[2863] - <6 1906 > true count=8, estimated count=2684, Key=1042588
[2864] - <6 526 > true count=2773, estimated count=2927, Key=287728
[2865] - <6 11 27 56 > true count=3278, estimated count=3281, Key=150814
[2866] - <6 11 27 446 > true count=3107, estimated count=3120, Key=928084
[2867] - <6 7 11 77 205 > true count=50, estimated count=2688, Key=734360
[2868] - <7 27 > true count=40235, estimated count=40235, Key=14776
[2869] - <6 11 90 423 > true count=16, estimated count=2686, Key=959672
[2870] - <3 6 11 510 > true count=11, estimated count=2690, Key=1033234
[2871] - <6 11 90 142 > true count=4057, estimated count=4569, Key=399639
[2872] - <1 6 11 58 218 > true count=7, estimated count=2687, Key=731678
[2873] - <1 1888 > true count=3, estimated count=2682, Key=1032737
[2874] - <1 6 27 > true count=17828, estimated count=19793, Key=36466
[2875] - <6 11 452 > true count=4305, estimated count=4318, Key=561531
[2876] - <6 7 11 77 > true count=7372, estimated count=8532, Key=170815
[2877] - <3037 > true count=1, estimated count=2681, Key=3037
[2878] - <3 6 11 229 364 > true count=4, estimated count=2682, Key=1473837
[2879] - <3 6 294 > true count=9187, estimated count=9187, Key=364611
[2880] - <1 4 > true count=14645, estimated count=14645, Key=2189
[2881] - <6 11 45 > true count=5814, estimated count=5847, Key=61328
[2882] - <6 11 25 148 218 364 > true count=2812, estimated count=3713, Key=2234478
[2883] - <3 6 138 889 > true count=2, estimated count=2683, Key=1944664
[2884] - <6 11 12 148 218 > true count=29, estimated count=2687, Key=915017
[2885] - <3 6 11 269 > true count=5038, estimated count=5161, Key=552921
[2886] - <6 11 148 218 845 > true count=3473, estimated count=3645, Key=2945294
[2887] - <3 6 11 314 > true count=4674, estimated count=4736, Key=642606
[2888] - <3 6 11 667 > true count=3649, estimated count=4646, Key=1346135
[2889] - <1 6 11 148 218 230 > true count=2893, estimated count=4181, Key=1734678
[2890] - <6 11 27 136 > true count=3679, estimated count=4218, Key=310254
[2891] - <4 6 11 138 > true count=4, estimated count=2684, Key=291839
[2892] - <6 11 422 > true count=2396, estimated count=3264, Key=524661
[2893] - <1 6 11 27 148 218 491 > true count=3, estimated count=2684, Key=3428834
[2894] - <3 6 11 64 512 > true count=3, estimated count=2683, Key=1551844
[2895] - <6 11 424 > true count=3278, estimated count=3296, Key=527119
[2896] - <6 11 762 > true count=6887, estimated count=6927, Key=942521
[2897] - <6 11 364 > true count=10330, estimated count=10372, Key=453379
[2898] - <6 11 83 148 218 > true count=6052, estimated count=6057, Key=1002276
[2899] - <1 6 455 > true count=2850, estimated count=2896, Key=562478
[2900] - <6 7 11 212 > true count=2912, estimated count=3195, Key=439870
[2901] - <6 64 218 584 644 > true count=6, estimated count=2687, Key=3237204
[2902] - <6 11 218 303 987 > true count=1128, estimated count=3126, Key=3591087
[2903] - <378 > true count=11508, estimated count=11508, Key=378
[2904] - <6 11 148 218 229 364 747 > true count=5, estimated count=2683, Key=5857881
[2905] - <1 6 11 537 > true count=3201, estimated count=5551, Key=1087043
[2906] - <6 11 205 1960 > true count=2952, estimated count=2970, Key=4164248
[2907] - <6 11 148 218 235 > true count=3573, estimated count=6133, Key=1268404
[2908] - <32 > true count=11069, estimated count=11069, Key=32
[2909] - <3 6 11 69 > true count=7456, estimated count=9040, Key=154321
[2910] - <6 11 148 215 218 > true count=4167, estimated count=4173, Key=1215692
[2911] - <1 3 6 64 138 296 889 2061 2952 3122 3473 3692 4043 7164 7617 8382 9741 14099 > true count=1, estimated count=2682, Key=6344509
[2912] - <6 27 > true count=59418, estimated count=59418, Key=14775
[2913] - <6 11 148 218 273 303 > true count=1120, estimated count=2846, Key=2457909
[2914] - <2 55 > true count=3023, estimated count=3023, Key=30087
[2915] - <6 535 > true count=12, estimated count=2686, Key=292651
[2916] - <1 6 11 762 > true count=3879, estimated count=3887, Key=1535468
[2917] - <1 6 885 > true count=14, estimated count=2682, Key=1090948
[2918] - <1 3 6 11 303 > true count=3162, estimated count=3176, Key=863886
[2919] - <6 11 793 > true count=2870, estimated count=3219, Key=980620
[2920] - <6 7792 > true count=3, estimated count=2684, Key=4262230
[2921] - <3 6 7 40 148 218 > true count=3, estimated count=2683, Key=1279118
[2922] - <1 3 6 11 69 > true count=2932, estimated count=3468, Key=220620
[2923] - <6 205 > true count=19482, estimated count=21373, Key=112141
[2924] - <6 11 316 573 > true count=176, estimated count=2692, Key=1536376
[2925] - <6 11 559 > true count=4, estimated count=2682, Key=693034
[2926] - <3 6 11 496 1123 1815 1817 5125 > true count=1, estimated count=2682, Key=3630056
[2927] - <6 11 77 148 218 > true count=8459, estimated count=8477, Key=994902
[2928] - <3 145 > true count=2941, estimated count=2941, Key=79318
[2929] - <6 603 > true count=3297, estimated count=3305, Key=329847
[2930] - <6 7 11 135 > true count=4208, estimated count=4214, Key=286409
[2931] - <6 11 21 > true count=7404, estimated count=7440, Key=31832
[2932] - <6 324 330 332 334 > true count=208, estimated count=2698, Key=2162646
[2933] - <6 11 148 218 278 > true count=2767, estimated count=2775, Key=1386611
[2934] - <6 11 25 90 218 > true count=2767, estimated count=3499, Key=815400
[2935] - <6 90 142 218 > true count=2788, estimated count=2818, Key=658228
[2936] - <3 6 11 40 64 90 148 218 239 240 241 242 281 584 644 672 775 794 969 1132 1809 2181 2993 > true count=2, estimated count=2683, Key=3166224
[2937] - <3 6 11 90 148 218 235 281 371 775 1025 1858 3259 > true count=2, estimated count=2683, Key=7399258
[2938] - <3 6 11 148 218 > true count=21528, estimated count=21630, Key=911050
[2939] - <40 2086 > true count=38, estimated count=2684, Key=1141082
[2940] - <6 11 90 148 218 281 1025 > true count=4, estimated count=2684, Key=6548665
[2941] - <1 6 11 136 148 218 > true count=3243, estimated count=5603, Key=1475360
[2942] - <6 776 > true count=55, estimated count=2686, Key=424478
[2943] - <7 897 > true count=12748, estimated count=14297, Key=490666
