---OutputTable---
time=3195
table_size=2780
[1] - <2 5 9 29 40 44 56 60 > true count=490, estimated count=1952, Key=586755
[2116] - <2 21 36 40 44 46 48 58 60 > true count=161, estimated count=2050, Key=666221
[2117] - <2 5 7 25 29 40 44 52 58 60 62 > true count=507, estimated count=2205, Key=707734
[2118] - <5 25 29 34 40 52 56 58 60 64 > true count=1991, estimated count=1992, Key=772365
[2119] - <2 3 5 7 21 23 25 29 31 34 36 40 42 44 48 52 58 60 64 66 69 72 75 > true count=104, estimated count=2010, Key=1835544
[2120] - <5 29 40 52 54 58 60 62 > true count=804, estimated count=1976, Key=790130
[2121] - <3 7 29 36 40 48 52 56 58 60 64 > true count=1984, estimated count=2029, Key=856035
[2122] - <5 25 29 40 46 52 58 60 62 > true count=2002, estimated count=2006, Key=732099
[2123] - <3 7 29 34 40 52 56 58 60 64 66 > true count=1997, estimated count=2186, Key=894055
[2124] - <2 25 29 40 44 52 56 58 60 66 > true count=497, estimated count=2180, Key=797774
[2125] - <29 36 40 46 48 52 56 58 60 62 66 > true count=2029, estimated count=2037, Key=966913
[2126] - <3 7 17 29 40 52 56 58 60 66 > true count=1966, estimated count=2038, Key=740262
[2127] - <2 5 29 34 40 44 52 56 58 60 > true count=503, estimated count=2382, Key=709078
[2128] - <5 25 29 34 40 42 52 56 58 60 66 > true count=2003, estimated count=2126, Key=844397
[2129] - <3 5 7 9 29 34 36 40 48 52 58 60 66 > true count=1992, estimated count=2034, Key=996993
[2130] - <2 9 29 36 40 44 52 58 60 62 66 > true count=496, estimated count=2324, Key=850344
[2131] - <5 25 29 34 36 40 42 48 52 58 60 62 > true count=1978, estimated count=2002, Key=934761
[2132] - <25 29 34 36 40 48 52 58 60 64 66 > true count=2025, estimated count=2255, Key=884234
[2133] - <3 7 29 36 40 52 56 58 60 64 66 > true count=1993, estimated count=1994, Key=898041
[2134] - <7 9 29 34 36 40 42 48 52 58 60 66 > true count=1994, estimated count=2020, Key=937007
[2135] - <9 29 36 40 44 48 52 56 58 60 62 > true count=1953, estimated count=2141, Key=891660
[2136] - <2 5 7 29 34 40 44 52 58 60 62 > true count=507, estimated count=2300, Key=729451
[2137] - <3 9 29 40 42 52 56 58 60 62 66 > true count=1961, estimated count=2022, Key=910147
[2138] - <5 27 29 40 48 52 58 60 66 > true count=804, estimated count=2168, Key=740879
[2139] - <2 7 9 21 29 31 36 44 52 58 60 62 > true count=162, estimated count=2026, Key=796421
[2140] - <3 5 25 29 34 36 40 48 52 58 60 62 66 > true count=1976, estimated count=2200, Key=1116620
[2141] - <9 29 31 34 36 40 52 58 60 66 > true count=1976, estimated count=2201, Key=707821
[2142] - <9 29 34 36 46 52 56 58 > true count=1978, estimated count=1979, Key=689706
[2143] - <5 9 29 34 40 48 52 58 60 64 66 > true count=1968, estimated count=2322, Key=863143
[2144] - <3 29 34 40 46 52 56 58 60 > true count=1996, estimated count=2024, Key=730492
[2145] - <3 29 40 44 52 56 58 60 62 66 > true count=1984, estimated count=2040, Key=867708
[2146] - <3 9 29 40 46 52 58 60 > true count=1967, estimated count=1989, Key=689431
[2147] - <7 9 29 34 40 52 58 60 62 64 66 > true count=1983, estimated count=2475, Key=905091
[2148] - <11 29 40 58 60 62 > true count=1110, estimated count=1989, Key=567590
[2149] - <2 5 21 29 36 40 44 46 48 58 > true count=166, estimated count=1989, Key=620655
[2150] - <7 9 17 29 36 40 48 52 58 60 > true count=1969, estimated count=2010, Key=643550
[2151] - <2 21 29 44 46 52 58 60 66 69 > true count=161, estimated count=2098, Key=824869
[2152] - <9 29 34 44 48 52 56 58 60 > true count=1960, estimated count=1982, Key=743968
[2153] - <5 7 9 29 34 40 52 58 60 62 64 > true count=1978, estimated count=2015, Key=775918
[2154] - <5 9 25 29 36 40 48 52 56 58 60 62 66 > true count=1963, estimated count=1984, Key=1176192
[2155] - <25 36 40 52 56 58 62 74 > true count=1969, estimated count=1969, Key=808331
[2156] - <2 3 5 7 21 23 29 31 36 40 42 44 48 52 58 60 62 64 66 69 72 75 > true count=106, estimated count=2018, Key=1948903
[2157] - <5 7 29 40 44 48 52 58 60 62 66 > true count=1985, estimated count=2195, Key=882545
[2158] - <2 5 21 29 31 36 40 42 44 52 58 60 62 > true count=169, estimated count=2107, Key=1067892
[2159] - <2 7 29 34 40 44 52 56 58 60 > true count=491, estimated count=2400, Key=710172
[2160] - <2 3 5 7 21 23 29 31 34 40 42 44 52 58 62 64 > true count=97, estimated count=1955, Key=1040191
[2161] - <5 29 34 40 42 48 52 56 58 60 64 66 > true count=1956, estimated count=2071, Key=1069120
[2162] - <3 29 36 40 46 52 56 58 60 62 > true count=1953, estimated count=2034, Key=809148
[2163] - <3 5 7 29 34 40 42 52 56 58 60 66 > true count=1977, estimated count=2072, Key=894506
[2164] - <5 7 29 34 36 40 52 56 58 60 62 64 66 > true count=1955, estimated count=2228, Key=1220703
[2165] - <2 7 25 29 40 44 52 58 60 62 66 > true count=508, estimated count=2237, Key=830383
[2166] - <3 25 29 34 36 40 48 52 56 58 60 62 66 > true count=2000, estimated count=2227, Key=1199823
[2167] - <9 29 34 40 42 52 58 60 62 64 66 > true count=1980, estimated count=2173, Key=939634
[2168] - <25 27 29 40 52 56 58 60 62 > true count=811, estimated count=2114, Key=764031
[2169] - <2 5 21 36 40 44 46 52 58 60 > true count=162, estimated count=1989, Key=676702
[2170] - <3 7 29 36 40 44 56 58 60 > true count=1953, estimated count=1986, Key=659199
[2171] - <5 25 29 36 40 48 52 58 60 62 64 > true count=1974, estimated count=2007, Key=869437
[2172] - <2 21 31 36 40 44 52 56 58 60 > true count=162, estimated count=2001, Key=724274
[2173] - <29 31 34 36 40 52 56 58 60 62 66 > true count=1999, estimated count=2086, Key=914882
[2174] - <9 25 29 34 36 40 48 52 56 58 60 62 66 > true count=2001, estimated count=2086, Key=1199829
[2175] - <3 7 9 29 40 42 52 58 60 62 66 > true count=1953, estimated count=2014, Key=803558
[2176] - <25 29 36 40 46 52 56 58 60 62 > true count=1974, estimated count=2037, Key=809170
[2177] - <2 3 5 7 21 23 29 36 40 44 50 52 58 64 > true count=105, estimated count=1969, Key=1099272
[2178] - <5 29 34 36 38 40 52 58 > true count=1982, estimated count=1983, Key=607054
[2179] - <2 5 7 21 29 34 40 44 58 60 62 66 > true count=141, estimated count=2049, Key=842018
[2180] - <3 29 34 36 40 42 48 52 56 58 60 62 > true count=1968, estimated count=1977, Key=993954
[2181] - <29 34 40 42 44 52 56 58 62 > true count=1968, estimated count=1972, Key=740209
[2182] - <3 27 29 36 52 58 60 62 > true count=813, estimated count=2049, Key=738129
[2183] - <3 29 34 36 40 52 58 60 66 72 > true count=1998, estimated count=2097, Key=806640
[2184] - <3 29 34 40 52 58 60 62 66 72 > true count=2002, estimated count=2009, Key=877930
[2185] - <2 29 36 40 44 52 58 62 74 > true count=519, estimated count=2218, Key=743955
[2186] - <5 25 29 34 36 40 42 52 58 60 62 66 > true count=1978, estimated count=2129, Key=955487
[2187] - <3 29 31 34 40 52 56 58 60 62 66 > true count=1976, estimated count=2160, Key=906089
[2188] - <17 29 34 36 48 52 56 58 62 > true count=1968, estimated count=1968, Key=729126
[2189] - <2 9 34 44 48 52 60 > true count=491, estimated count=1970, Key=717827
[2190] - <7 9 29 34 40 52 56 58 60 64 66 > true count=1984, estimated count=2468, Key=895153
[2191] - <2 9 29 36 40 44 52 56 58 60 62 > true count=508, estimated count=2009, Key=838818
[2192] - <7 9 25 29 36 40 48 52 56 58 60 62 66 > true count=1995, estimated count=2026, Key=1176194
[2193] - <9 29 34 36 40 42 48 52 58 60 62 66 > true count=2002, estimated count=2029, Key=1012494
[2194] - <5 7 29 36 40 44 48 52 56 58 60 > true count=1982, estimated count=2160, Key=812501
[2195] - <2 7 25 29 40 44 52 56 58 60 62 > true count=498, estimated count=2138, Key=818857
[2196] - <25 29 31 36 40 52 56 58 60 > true count=1993, estimated count=2000, Key=702361
[2197] - <7 25 29 34 36 40 44 52 58 60 > true count=2003, estimated count=2064, Key=659331
[2198] - <29 36 48 54 56 58 60 > true count=1103, estimated count=2067, Key=813237
[2199] - <7 29 31 34 36 40 52 56 58 60 66 > true count=1990, estimated count=2117, Key=830887
[2200] - <3 29 40 52 56 58 60 74 > true count=1961, estimated count=2015, Key=795638
[2201] - <9 25 27 29 52 58 60 > true count=811, estimated count=2085, Key=720570
[2202] - <3 5 29 40 46 52 58 60 66 > true count=1997, estimated count=2015, Key=723345
[2203] - <5 7 29 34 36 40 48 52 56 58 60 64 > true count=2010, estimated count=2035, Key=959131
[2204] - <2 5 21 25 29 31 36 44 48 52 58 60 62 66 69 > true count=162, estimated count=1963, Key=1312878
[2205] - <9 29 34 40 52 56 58 60 62 64 66 > true count=2007, estimated count=2073, Key=981448
[2206] - <3 5 7 29 34 40 42 52 58 60 62 66 > true count=1999, estimated count=2619, Key=902044
[2207] - <29 34 36 40 52 56 58 60 62 66 72 > true count=1964, estimated count=2129, Key=1001077
[2208] - <7 15 17 58 60 > true count=652, estimated count=1965, Key=309639
[2209] - <29 34 36 40 46 52 58 64 > true count=1982, estimated count=1984, Key=711739
[2210] - <2 29 36 40 44 48 52 56 58 60 62 66 > true count=493, estimated count=2115, Key=1073087
[2211] - <5 27 29 36 40 48 52 58 60 > true count=835, estimated count=2016, Key=666781
[2212] - <2 7 21 27 31 36 44 48 58 60 > true count=161, estimated count=2054, Key=597624
[2213] - <2 5 7 21 29 36 40 44 52 58 60 62 66 > true count=192, estimated count=2144, Key=1064804
[2214] - <2 5 21 29 36 40 44 46 58 60 > true count=165, estimated count=1988, Key=628583
[2215] - <17 25 29 36 40 52 58 62 > true count=1970, estimated count=1982, Key=673733
[2216] - <7 29 34 48 52 56 58 60 74 > true count=1970, estimated count=1995, Key=793760
[2217] - <2 3 21 27 29 31 36 44 52 58 60 > true count=161, estimated count=1958, Key=650501
[2218] - <7 25 29 34 36 40 42 52 56 58 60 > true count=2002, estimated count=2013, Key=766517
[2219] - <7 29 34 36 40 46 48 52 58 60 62 > true count=2002, estimated count=2018, Key=845382
[2220] - <7 25 29 36 40 42 52 56 58 60 62 66 > true count=1954, estimated count=2024, Key=1021847
[2221] - <3 7 29 36 40 42 48 52 56 58 60 66 > true count=1995, estimated count=2035, Key=986771
[2222] - <29 34 40 46 52 58 60 64 66 > true count=1959, estimated count=2402, Key=811537
[2223] - <5 29 34 40 52 56 58 60 62 66 72 > true count=1955, estimated count=2069, Key=995860
[2224] - <2 9 21 29 31 36 40 44 52 58 60 62 66 > true count=162, estimated count=2057, Key=1105640
[2225] - <3 7 9 29 34 36 40 48 52 58 60 62 66 > true count=2008, estimated count=2091, Key=1098050
[2226] - <5 7 29 34 40 46 52 56 58 60 66 > true count=1960, estimated count=2077, Key=848875
[2227] - <3 5 7 9 29 40 48 52 56 58 60 62 > true count=1977, estimated count=1991, Key=856431
[2228] - <3 7 29 34 40 52 56 58 60 62 64 > true count=2000, estimated count=2033, Key=887611
[2229] - <7 25 27 29 36 40 48 52 58 60 > true count=875, estimated count=2024, Key=664592
[2230] - <17 29 34 40 48 52 58 60 62 66 > true count=1963, estimated count=2745, Key=827056
[2231] - <5 7 29 34 36 40 44 48 52 58 60 62 > true count=1955, estimated count=2049, Key=933757
[2232] - <5 25 29 34 40 46 52 58 60 66 > true count=1958, estimated count=2053, Key=735653
[2233] - <7 29 31 34 40 42 52 58 60 66 > true count=2004, estimated count=2087, Key=725977
[2234] - <3 29 34 40 42 48 52 56 58 60 62 66 > true count=1953, estimated count=2597, Key=1065132
[2235] - <2 5 21 29 36 44 46 52 58 60 > true count=163, estimated count=2079, Key=651755
[2236] - <29 34 36 40 44 48 52 56 58 60 62 66 > true count=1971, estimated count=2228, Key=1075849
[2237] - <3 5 7 29 40 46 52 58 60 > true count=1978, estimated count=2006, Key=606594
[2238] - <2 7 21 29 36 40 44 52 58 60 62 66 > true count=201, estimated count=2150, Key=934683
[2239] - <3 7 29 40 46 52 56 58 60 62 > true count=1958, estimated count=2039, Key=788511
[2240] - <3 5 29 44 52 56 58 60 62 > true count=1959, estimated count=1996, Key=759947
[2241] - <2 25 27 29 36 44 52 58 60 > true count=466, estimated count=2101, Key=623955
[2242] - <2 3 17 21 23 29 36 40 44 52 58 62 64 > true count=105, estimated count=1974, Key=993853
[2243] - <11 29 52 58 60 66 > true count=1961, estimated count=1973, Key=596662
[2244] - <2 3 7 9 17 21 23 29 36 40 44 52 58 64 > true count=104, estimated count=1974, Key=1041963
[2245] - <2 5 9 21 29 36 40 44 52 58 60 62 > true count=163, estimated count=2057, Key=830916
[2246] - <7 17 25 36 40 48 60 > true count=1952, estimated count=1968, Key=658887
[2247] - <2 3 5 21 23 25 29 31 40 42 44 52 58 60 62 64 66 69 72 75 > true count=97, estimated count=1976, Key=1827933
[2248] - <3 7 17 29 36 40 52 58 60 62 > true count=1966, estimated count=2045, Key=663694
[2249] - <7 9 27 29 36 40 52 58 60 > true count=831, estimated count=2010, Key=600884
[2250] - <5 7 17 29 52 56 58 60 62 > true count=1958, estimated count=1965, Key=716400
[2251] - <3 29 40 52 56 58 62 74 > true count=1969, estimated count=1983, Key=804480
[2252] - <3 5 9 29 36 40 48 52 56 58 60 62 66 > true count=1964, estimated count=2000, Key=1154338
[2253] - <3 5 7 9 29 34 40 52 56 58 60 62 66 > true count=2015, estimated count=2024, Key=1035923
[2254] - <3 9 25 29 34 40 52 58 60 62 66 > true count=1963, estimated count=2256, Key=800660
[2255] - <3 29 34 36 40 52 58 60 62 64 66 > true count=2011, estimated count=2322, Key=926158
[2256] - <29 40 44 52 56 58 60 64 66 > true count=1965, estimated count=2076, Key=842689
[2257] - <3 7 17 29 34 36 40 52 58 60 > true count=1959, estimated count=2038, Key=587262
[2258] - <3 29 34 40 44 52 56 58 60 62 > true count=1974, estimated count=2040, Key=801192
[2259] - <3 9 17 29 36 52 58 60 > true count=1956, estimated count=1987, Key=625270
[2260] - <5 25 29 36 40 42 48 52 58 60 62 66 > true count=1993, estimated count=2016, Key=1004157
[2261] - <3 7 29 34 36 40 42 52 56 58 60 66 > true count=1975, estimated count=1988, Key=938101
[2262] - <5 7 9 29 40 44 52 56 58 60 > true count=1980, estimated count=2157, Key=675630
[2263] - <7 29 34 36 40 44 52 56 58 60 62 66 > true count=1960, estimated count=2056, Key=1037342
[2264] - <9 29 31 34 40 52 58 60 62 66 > true count=1970, estimated count=1971, Key=789411
[2265] - <29 34 40 42 46 52 58 60 62 > true count=1993, estimated count=2009, Key=754551
[2266] - <29 36 40 42 44 52 56 58 62 > true count=1969, estimated count=1974, Key=741303
[2267] - <17 29 34 40 42 52 58 60 > true count=1981, estimated count=2001, Key=695534
[2268] - <3 7 9 25 29 40 48 52 58 60 62 > true count=1963, estimated count=1976, Key=728971
[2269] - <3 29 36 44 48 52 56 58 60 > true count=1956, estimated count=1982, Key=746420
[2270] - <25 29 52 54 58 60 62 > true count=1112, estimated count=1975, Key=835822
[2271] - <2 3 7 21 29 36 44 52 56 58 62 > true count=173, estimated count=1965, Key=680792
[2272] - <3 9 25 29 34 36 40 48 52 58 60 > true count=1998, estimated count=2030, Key=712024
[2273] - <3 7 17 29 40 52 58 60 62 66 > true count=1977, estimated count=2041, Key=750200
[2274] - <29 36 40 42 44 52 56 58 60 > true count=1995, estimated count=2019, Key=740209
[2275] - <29 52 54 56 58 62 74 > true count=845, estimated count=1990, Key=915065
[2276] - <29 34 36 40 52 54 58 60 > true count=1120, estimated count=1994, Key=735391
[2277] - <5 7 29 31 34 40 52 58 60 62 66 > true count=2017, estimated count=2202, Key=808470
[2278] - <5 29 38 40 52 58 60 62 66 > true count=1973, estimated count=2021, Key=794360
[2279] - <2 5 21 31 40 44 52 56 58 > true count=167, estimated count=1992, Key=619527
[2280] - <3 5 7 25 29 34 36 40 52 56 58 60 > true count=1984, estimated count=2009, Key=799639
[2281] - <7 9 29 36 40 52 56 58 60 62 64 > true count=1972, estimated count=2009, Key=892695
[2282] - <5 7 29 36 40 44 52 56 58 60 66 > true count=1989, estimated count=2073, Key=845699
[2283] - <7 25 27 29 36 40 48 58 60 62 > true count=812, estimated count=1971, Key=668150
[2284] - <2 5 7 21 25 29 36 40 44 48 52 58 60 66 69 > true count=184, estimated count=2088, Key=1237816
[2285] - <3 29 36 40 44 52 56 58 60 62 > true count=1984, estimated count=2017, Key=803650
[2286] - <25 29 34 36 40 42 48 52 56 58 60 66 > true count=1978, estimated count=2318, Key=1004972
[2287] - <9 25 29 40 42 52 56 58 60 66 > true count=1957, estimated count=2035, Key=792283
[2288] - <7 29 40 52 54 58 60 66 > true count=1110, estimated count=1986, Key=790136
[2289] - <5 7 29 36 40 42 52 56 58 62 64 > true count=1970, estimated count=1972, Key=837009
[2290] - <5 17 29 36 40 48 58 62 > true count=1962, estimated count=1968, Key=655021
[2291] - <9 25 29 34 36 40 42 52 58 60 > true count=1974, estimated count=1985, Key=650491
[2292] - <2 21 29 31 36 44 52 56 58 60 > true count=163, estimated count=1997, Key=700855
[2293] - <9 29 34 40 42 48 52 56 58 60 62 66 > true count=1952, estimated count=2395, Key=1065138
[2294] - <25 36 46 48 52 56 58 60 62 > true count=1956, estimated count=1974, Key=805791
[2295] - <3 29 34 36 40 52 56 58 60 64 66 > true count=1993, estimated count=1994, Key=916220
[2296] - <7 29 36 48 52 58 60 66 74 > true count=1974, estimated count=1975, Key=812228
[2297] - <5 27 29 34 36 40 52 58 60 > true count=812, estimated count=1979, Key=623151
[2298] - <3 29 36 40 42 52 56 58 60 64 66 > true count=1981, estimated count=2035, Key=932148
[2299] - <2 3 7 17 21 23 29 31 36 40 42 44 48 52 58 60 64 66 69 72 75 > true count=106, estimated count=2057, Key=2009913
[2300] - <5 7 9 29 34 40 52 58 60 64 66 > true count=1995, estimated count=2300, Key=782362
[2301] - <9 17 29 34 40 52 56 58 60 62 > true count=1952, estimated count=2019, Key=765535
[2302] - <25 29 40 52 54 58 62 > true count=1124, estimated count=1987, Key=798930
[2303] - <7 9 17 29 40 52 56 58 60 66 > true count=1953, estimated count=2012, Key=741360
[2304] - <5 7 29 34 36 40 46 48 52 58 60 > true count=1985, estimated count=2001, Key=772161
[2305] - <5 9 29 34 36 40 44 52 58 62 > true count=1980, estimated count=1991, Key=653035
[2306] - <2 5 21 27 29 40 44 52 58 60 66 69 > true count=163, estimated count=2080, Key=926579
[2307] - <25 29 40 42 46 52 58 > true count=1960, estimated count=1960, Key=717838
[2308] - <2 5 25 29 34 36 40 44 48 52 58 60 > true count=514, estimated count=2085, Key=861223
[2309] - <2 3 29 40 44 52 56 58 60 62 > true count=513, estimated count=2100, Key=780824
[2310] - <9 29 34 36 40 46 48 52 58 60 > true count=1956, estimated count=1988, Key=721818
[2311] - <2 21 29 40 42 44 52 58 60 62 > true count=190, estimated count=2142, Key=738840
[2312] - <7 29 36 40 48 52 54 58 > true count=1114, estimated count=1973, Key=696790
[2313] - <5 7 9 29 34 36 40 42 52 58 62 > true count=1973, estimated count=1973, Key=695248
[2314] - <25 27 29 36 40 48 52 58 60 66 > true count=851, estimated count=2005, Key=747915
[2315] - <5 7 9 29 34 40 42 52 56 58 60 66 > true count=1984, estimated count=2070, Key=898060
[2316] - <3 5 9 29 34 36 40 48 52 58 60 62 66 > true count=1986, estimated count=2021, Key=1096956
[2317] - <29 31 34 40 42 52 56 58 60 66 > true count=1969, estimated count=2153, Key=801730
[2318] - <7 17 25 29 40 52 58 62 > true count=1967, estimated count=1983, Key=650480
[2319] - <7 29 40 46 52 58 60 64 > true count=1986, estimated count=1987, Key=772678
[2320] - <3 5 25 29 34 36 40 52 56 58 60 66 > true count=1989, estimated count=2069, Key=893462
[2321] - <2 3 5 7 9 21 23 29 31 36 40 42 44 48 52 58 60 64 66 69 72 75 > true count=102, estimated count=1963, Key=1829524
[2322] - <5 7 9 25 29 34 40 52 58 60 62 66 > true count=1999, estimated count=2008, Key=853553
[2323] - <29 34 36 40 42 48 52 58 60 66 72 > true count=1983, estimated count=2173, Key=917317
[2324] - <25 29 36 40 52 56 58 60 74 > true count=1973, estimated count=1974, Key=780292
[2325] - <2 5 7 9 11 13 16 17 19 21 23 29 34 36 38 40 42 44 46 49 50 52 54 56 58 61 62 64 67 68 70 73 74 > true count=7, estimated count=1959, Key=2662566
[2326] - <2 29 36 40 44 54 58 60 > true count=496, estimated count=2138, Key=710637
[2327] - <25 27 29 36 40 48 52 56 58 60 > true count=827, estimated count=2077, Key=739445
[2328] - <7 17 29 40 48 52 56 58 60 66 > true count=1975, estimated count=1976, Key=804399
[2329] - <5 29 34 38 40 52 58 60 66 > true count=1964, estimated count=1983, Key=722140
[2330] - <2 5 9 21 29 31 36 44 58 60 62 > true count=161, estimated count=1965, Key=634615
[2331] - <3 5 29 34 40 46 52 58 60 > true count=1993, estimated count=2021, Key=643597
[2332] - <9 29 40 48 52 58 60 74 > true count=1957, estimated count=1974, Key=776676
[2333] - <2 7 9 21 29 31 40 44 52 58 60 62 > true count=162, estimated count=1967, Key=814105
[2334] - <9 29 44 48 52 56 58 60 66 > true count=1963, estimated count=1969, Key=801676
[2335] - <3 5 29 34 40 44 56 58 > true count=1964, estimated count=1983, Key=621299
[2336] - <7 29 31 34 36 40 48 52 58 60 66 > true count=2043, estimated count=2062, Key=813199
[2337] - <17 25 29 36 40 48 52 58 60 > true count=2004, estimated count=2052, Key=665699
[2338] - <2 5 7 9 17 21 23 29 40 44 52 58 64 > true count=111, estimated count=2062, Key=821141
[2339] - <2 3 5 9 21 23 25 29 31 36 40 44 52 58 64 > true count=97, estimated count=2010, Key=980942
[2340] - <2 7 21 29 31 36 40 44 52 56 58 > true count=169, estimated count=1964, Key=691318
[2341] - <5 29 34 40 52 54 58 > true count=1143, estimated count=1995, Key=730114
[2342] - <7 9 29 40 42 52 56 58 60 64 > true count=2005, estimated count=2026, Key=781071
[2343] - <29 31 40 52 56 58 60 64 66 > true count=1996, estimated count=2000, Key=832850
[2344] - <7 27 29 36 40 48 52 58 60 62 66 > true count=803, estimated count=2133, Key=874519
[2345] - <3 7 29 34 36 40 52 58 60 62 64 > true count=1998, estimated count=2031, Key=815959
[2346] - <2 25 29 34 40 44 52 56 58 > true count=504, estimated count=2055, Key=646278
[2347] - <2 21 25 29 36 40 44 46 48 52 58 > true count=161, estimated count=2056, Key=742543
[2348] - <9 27 29 48 52 56 58 60 > true count=813, estimated count=2102, Key=746045
[2349] - <2 9 29 34 36 40 44 52 58 62 > true count=523, estimated count=2227, Key=653032
[2350] - <3 5 9 29 34 40 42 52 58 60 66 > true count=1960, estimated count=2456, Key=731040
[2351] - <3 5 29 34 40 42 52 58 60 64 66 > true count=2002, estimated count=2093, Key=839467
[2352] - <7 29 40 42 44 52 56 58 60 > true count=1991, estimated count=2015, Key=736358
[2353] - <25 29 34 36 40 44 48 52 58 60 66 > true count=1970, estimated count=2068, Key=846210
[2354] - <2 9 29 34 40 44 52 58 60 62 > true count=515, estimated count=2114, Key=714820
[2355] - <5 29 34 40 46 48 52 58 60 62 66 > true count=1970, estimated count=2195, Key=906222
[2356] - <7 29 34 36 48 56 58 60 74 > true count=1952, estimated count=1977, Key=758848
[2357] - <25 29 34 36 44 52 58 60 62 66 > true count=1963, estimated count=1967, Key=808096
[2358] - <5 7 29 36 44 52 56 58 60 62 66 > true count=1954, estimated count=1961, Key=906581
[2359] - <3 5 29 34 36 40 42 52 58 60 62 66 > true count=1984, estimated count=2075, Key=944545
[2360] - <7 9 29 34 36 46 52 58 > true count=1968, estimated count=1977, Key=601973
[2361] - <2 3 5 7 9 21 23 25 29 31 40 44 52 58 64 > true count=97, estimated count=1988, Key=920721
[2362] - <9 29 34 36 40 42 48 52 58 60 64 > true count=1978, estimated count=1987, Key=835046
[2363] - <5 7 17 29 34 40 52 56 58 60 > true count=1983, estimated count=1984, Key=654644
[2364] - <29 36 40 52 54 56 58 62 > true count=1137, estimated count=2007, Key=777979
[2365] - <9 36 40 42 52 56 58 62 64 > true count=1970, estimated count=1971, Key=787539
[2366] - <5 29 31 34 40 48 52 56 58 60 > true count=1967, estimated count=1971, Key=738991
[2367] - <29 40 52 54 58 60 62 66 > true count=1125, estimated count=1999, Key=841909
[2368] - <2 5 17 21 29 36 44 58 62 > true count=179, estimated count=1982, Key=502616
[2369] - <5 17 29 34 36 40 48 52 58 60 > true count=1986, estimated count=2031, Key=672637
[2370] - <7 9 29 34 40 42 52 56 58 60 62 66 > true count=1995, estimated count=2063, Key=1009109
[2371] - <25 29 34 40 52 58 60 74 > true count=1988, estimated count=1989, Key=753374
[2372] - <3 5 9 29 34 36 40 48 52 56 58 60 62 > true count=1975, estimated count=2015, Key=1070690
[2373] - <29 34 36 40 46 48 52 56 58 60 66 > true count=2006, estimated count=2007, Key=907885
[2374] - <36 48 52 54 56 58 60 > true count=1112, estimated count=1990, Key=824724
[2375] - <9 29 34 40 44 48 52 58 60 62 > true count=1959, estimated count=2047, Key=769190
[2376] - <5 7 29 40 52 54 58 > true count=1124, estimated count=1997, Key=711935
[2377] - <9 27 29 36 40 52 56 58 60 > true count=813, estimated count=2028, Key=698793
[2378] - <7 25 29 36 40 46 52 58 60 62 > true count=1976, estimated count=1982, Key=734725
[2379] - <2 29 36 40 44 52 56 58 64 > true count=526, estimated count=1989, Key=729639
[2380] - <5 29 31 36 40 48 52 56 58 60 66 > true count=1962, estimated count=2016, Key=874515
[2381] - <7 29 31 40 42 52 56 58 60 62 > true count=1957, estimated count=2032, Key=792011
[2382] - <5 9 29 40 42 52 56 58 60 64 > true count=1981, estimated count=2002, Key=781069
[2383] - <7 29 36 40 42 48 52 56 58 60 64 66 > true count=2018, estimated count=2019, Key=1071580
[2384] - <3 9 17 29 58 60 62 > true count=1954, estimated count=1979, Key=732020
[2385] - <3 5 7 25 29 34 40 52 56 58 60 66 > true count=1981, estimated count=1999, Key=842461
[2386] - <3 9 25 29 36 40 52 56 58 60 66 > true count=1972, estimated count=1993, Key=802604
[2387] - <2 9 29 34 40 44 52 56 58 > true count=512, estimated count=2048, Key=637526
[2388] - <3 5 7 25 29 34 36 40 48 52 58 60 62 > true count=1963, estimated count=1999, Key=1014557
[2389] - <5 7 27 29 36 40 52 58 60 > true count=813, estimated count=2223, Key=599788
[2390] - <3 29 34 36 40 48 52 58 60 62 64 > true count=1999, estimated count=2020, Key=877768
[2391] - <3 5 7 9 29 34 36 40 52 56 58 60 66 > true count=1973, estimated count=2081, Key=1004097
[2392] - <2 3 5 9 21 23 29 31 34 40 42 44 52 58 60 64 66 72 75 > true count=95, estimated count=2017, Key=1474960
[2393] - <2 3 5 7 13 16 20 21 23 26 27 29 34 36 40 42 44 48 50 52 54 56 58 61 62 64 67 68 73 74 > true count=3, estimated count=1953, Key=2384699
[2394] - <2 21 29 31 40 44 52 56 58 60 > true count=163, estimated count=2000, Key=711851
[2395] - <3 7 29 31 34 40 52 56 58 60 66 > true count=1966, estimated count=2090, Key=804914
[2396] - <5 25 29 36 40 42 48 52 56 58 60 > true count=1994, estimated count=1999, Key=815185
[2397] - <29 34 40 52 58 60 62 64 66 72 > true count=1969, estimated count=2133, Key=944481
[2398] - <3 29 34 36 40 42 52 58 60 62 64 > true count=1965, estimated count=1978, Key=856282
[2399] - <2 7 21 29 36 44 46 58 60 66 > true count=162, estimated count=2043, Key=661323
[2400] - <2 3 7 21 23 25 29 31 36 40 42 44 48 52 58 60 62 64 66 69 72 75 > true count=98, estimated count=1995, Key=1991923
[2401] - <9 29 36 40 46 52 56 58 62 > true count=1976, estimated count=1989, Key=734050
[2402] - <3 7 25 29 36 40 48 52 56 58 60 62 66 > true count=2018, estimated count=2051, Key=1175096
[2403] - <7 29 34 40 42 52 58 60 66 72 > true count=2019, estimated count=2117, Key=820114
